theta	phi	psi	alpha	beta	CA	CN	CY	Cl	Cn	Cm
29.96091000     -12.77667500    0.00000000      29.34330032     -6.34097178     0.00955080      0.98083608      0.14408896      -0.01532616     -0.00940667     0.07607849     
29.96091000     -12.75413000    0.00000000      29.34548225     -6.32992342     0.00958622      0.98079622      0.14406473      -0.01530382     -0.00940431     0.07607363     
29.96091000     -12.73165000    0.00000000      29.34765403     -6.31890617     0.00962206      0.98075704      0.14403990      -0.01528124     -0.00940190     0.07606891     
29.96091000     -12.70906500    0.00000000      29.34983207     -6.30783672     0.00965833      0.98071843      0.14401453      -0.01525844     -0.00939942     0.07606436     
29.96091000     -12.68671500    0.00000000      29.35198361     -6.29688171     0.00969504      0.98068062      0.14398861      -0.01523540     -0.00939687     0.07605997     
29.96091000     -12.66421000    0.00000000      29.35414621     -6.28584998     0.00973218      0.98064343      0.14396212      -0.01521213     -0.00939427     0.07605574     
29.96091000     -12.64176500    0.00000000      29.35629919     -6.27484693     0.00976975      0.98060693      0.14393505      -0.01518864     -0.00939160     0.07605166     
29.96091000     -12.61928000    0.00000000      29.35845215     -6.26382354     0.00980769      0.98057117      0.14390747      -0.01516493     -0.00938887     0.07604777     
29.96091000     -12.59665500    0.00000000      29.36061463     -6.25273077     0.00984606      0.98053609      0.14387928      -0.01514101     -0.00938608     0.07604408     
29.96091000     -12.57430500    0.00000000      29.36274697     -6.24177209     0.00988486      0.98050175      0.14385056      -0.01511688     -0.00938323     0.07604051     
29.95981500     -12.55180500    0.00000000      29.36380821     -6.23053174     0.00992399      0.98046809      0.14382127      -0.01509255     -0.00938031     0.07603713     
29.96001500     -12.52967000    0.00000000      29.36610999     -6.21971523     0.00996356      0.98043524      0.14379145      -0.01506801     -0.00937733     0.07603392     
29.96001500     -12.49606500    0.00000000      29.36929745     -6.20323492     0.01000349      0.98040306      0.14376105      -0.01504329     -0.00937428     0.07603091     
29.96001500     -12.47338500    0.00000000      29.37144379     -6.19211144     0.01004382      0.98037162      0.14373011      -0.01501837     -0.00937117     0.07602806     
29.96001500     -12.45066000    0.00000000      29.37359045     -6.18096515     0.01008455      0.98034093      0.14369860      -0.01499327     -0.00936800     0.07602540     
29.96001500     -12.42798000    0.00000000      29.37572893     -6.16984019     0.01012561      0.98031103      0.14366658      -0.01496798     -0.00936477     0.07602292     
29.96001500     -12.40526000    0.00000000      29.37786724     -6.15869488     0.01016704      0.98028194      0.14363397      -0.01494253     -0.00936147     0.07602064     
29.96001500     -12.38259000    0.00000000      29.37999692     -6.14757335     0.01020886      0.98025358      0.14360085      -0.01491690     -0.00935810     0.07601854     
29.96001500     -12.35987000    0.00000000      29.38212736     -6.13642656     0.01025101      0.98022596      0.14356717      -0.01489110     -0.00935467     0.07601660     
29.96001500     -12.33717000    0.00000000      29.38425199     -6.12528885     0.01029350      0.98019914      0.14353292      -0.01486515     -0.00935118     0.07601486     
29.96001500     -12.31450500    0.00000000      29.38636942     -6.11416758     0.01033635      0.98017318      0.14349816      -0.01483903     -0.00934763     0.07601332     
29.96001500     -12.29179500    0.00000000      29.38848711     -6.10302349     0.01037952      0.98014790      0.14346286      -0.01481277     -0.00934400     0.07601198     
29.96001500     -12.26912500    0.00000000      29.39059716     -6.09189831     0.01042303      0.98012347      0.14342702      -0.01478635     -0.00934032     0.07601083     
29.96001500     -12.24632500    0.00000000      29.39271534     -6.08070860     0.01046687      0.98009990      0.14339065      -0.01475980     -0.00933657     0.07600985     
29.96113000     -12.22369500    0.00000000      29.39591585     -6.06980728     0.01051101      0.98007707      0.14335375      -0.01473311     -0.00933276     0.07600906     
29.96113000     -12.20087500    0.00000000      29.39802803     -6.05860590     0.01055550      0.98005503      0.14331632      -0.01470628     -0.00932888     0.07600846     
29.96113000     -12.17814000    0.00000000      29.40012839     -6.04744552     0.01060026      0.98003385      0.14327835      -0.01467933     -0.00932494     0.07600806     
29.96113000     -12.15535500    0.00000000      29.40222941     -6.03625987     0.01064535      0.98001346      0.14323986      -0.01465226     -0.00932093     0.07600784     
29.96113000     -12.13256000    0.00000000      29.40432739     -6.02506859     0.01069071      0.97999393      0.14320086      -0.01462507     -0.00931686     0.07600785     
29.96113000     -12.10977500    0.00000000      29.40642048     -6.01388148     0.01073638      0.97997514      0.14316134      -0.01459776     -0.00931273     0.07600801     
29.96113000     -12.08699000    0.00000000      29.40850962     -6.00269365     0.01078232      0.97995732      0.14312132      -0.01457035     -0.00930853     0.07600836     
29.96113000     -12.06417500    0.00000000      29.41059753     -5.99149037     0.01082855      0.97994023      0.14308077      -0.01454283     -0.00930427     0.07600890     
29.96113000     -12.04140500    0.00000000      29.41267736     -5.98030846     0.01087507      0.97992393      0.14303972      -0.01451522     -0.00929994     0.07600962     
29.96113000     -12.00780500    0.00000000      29.41573920     -5.96380684     0.01092184      0.97990849      0.14299816      -0.01448751     -0.00929555     0.07601056     
29.96113000     -11.98497000    0.00000000      29.41781514     -5.95259123     0.01096885      0.97989390      0.14295610      -0.01445971     -0.00929109     0.07601163     
29.96113000     -11.96221500    0.00000000      29.41987986     -5.94141419     0.01101615      0.97988016      0.14291355      -0.01443183     -0.00928658     0.07601293     
29.96113000     -11.93944000    0.00000000      29.42194243     -5.93022662     0.01106370      0.97986727      0.14287050      -0.01440388     -0.00928200     0.07601439     
29.96113000     -11.91668000    0.00000000      29.42399969     -5.91904570     0.01111144      0.97985511      0.14282696      -0.01437585     -0.00927735     0.07601603     
29.96113000     -11.89387500    0.00000000      29.42605706     -5.90784196     0.01115947      0.97984387      0.14278294      -0.01434774     -0.00927264     0.07601788     
29.96113000     -11.87107000    0.00000000      29.42811046     -5.89663751     0.01120769      0.97983341      0.14273845      -0.01431958     -0.00926787     0.07601991     
29.96198000     -11.84829000    0.00000000      29.43099838     -5.88559663     0.01125616      0.97982387      0.14269348      -0.01429135     -0.00926304     0.07602206     
29.96196500     -11.82446500    0.00000000      29.43312044     -5.87388656     0.01130485      0.97981505      0.14264802      -0.01426308     -0.00925814     0.07602441     
29.96196500     -11.80031000    0.00000000      29.43528252     -5.86201622     0.01135374      0.97980714      0.14260209      -0.01423474     -0.00925318     0.07602692     
29.96196500     -11.77700500    0.00000000      29.43736430     -5.85056284     0.01140283      0.97980008      0.14255572      -0.01420637     -0.00924815     0.07602962     
29.96196500     -11.75329500    0.00000000      29.43947801     -5.83890966     0.01145215      0.97979381      0.14250887      -0.01417795     -0.00924307     0.07603245     
29.96196500     -11.72957000    0.00000000      29.44158876     -5.82724835     0.01150168      0.97978832      0.14246157      -0.01414950     -0.00923792     0.07603548     
29.96196500     -11.70583500    0.00000000      29.44369610     -5.81558136     0.01155133      0.97978375      0.14241380      -0.01412102     -0.00923272     0.07603866     
29.96196500     -11.68206500    0.00000000      29.44580225     -5.80389641     0.01160119      0.97977989      0.14236561      -0.01409251     -0.00922744     0.07604200     
29.96196500     -11.65837500    0.00000000      29.44789702     -5.79225003     0.01165127      0.97977701      0.14231697      -0.01406398     -0.00922211     0.07604550     
29.96196500     -11.63462500    0.00000000      29.44999280     -5.78057339     0.01170150      0.97977485      0.14226789      -0.01403543     -0.00921672     0.07604916     
29.96196500     -11.61089500    0.00000000      29.45208252     -5.76890583     0.01175184      0.97977347      0.14221840      -0.01400687     -0.00921127     0.07605296     
29.96196500     -11.58716000    0.00000000      29.45416839     -5.75723506     0.01180239      0.97977300      0.14216847      -0.01397830     -0.00920575     0.07605690     
29.96196500     -11.56345000    0.00000000      29.45624777     -5.74557584     0.01185308      0.97977326      0.14211809      -0.01394972     -0.00920018     0.07606096     
29.96196500     -11.52784500    0.00000000      29.45936229     -5.72806592     0.01190392      0.97977435      0.14206734      -0.01392115     -0.00919454     0.07606521     
29.96196500     -11.50411000    0.00000000      29.46143313     -5.71639253     0.01195490      0.97977623      0.14201618      -0.01389258     -0.00918885     0.07606955     
29.96199500     -11.48034500    0.00000000      29.46353197     -5.70470883     0.01200600      0.97977890      0.14196457      -0.01386402     -0.00918309     0.07607404     
29.96114500     -11.46629500    0.00000000      29.46391191     -5.69765082     0.01205726      0.97978240      0.14191260      -0.01383547     -0.00917728     0.07607865     
29.96114500     -11.46081500    0.00000000      29.46438783     -5.69495532     0.01210859      0.97978657      0.14186023      -0.01380694     -0.00917141     0.07608340     
29.96114500     -11.45532500    0.00000000      29.46486439     -5.69225487     0.01216010      0.97979163      0.14180746      -0.01377844     -0.00916548     0.07608825     
29.96114500     -11.44983000    0.00000000      29.46534116     -5.68955191     0.01221165      0.97979742      0.14175431      -0.01374996     -0.00915949     0.07609323     
29.96114500     -11.44435000    0.00000000      29.46581639     -5.68685630     0.01226336      0.97980399      0.14170081      -0.01372151     -0.00915345     0.07609833     
29.96114500     -11.43885000    0.00000000      29.46629313     -5.68415081     0.01231515      0.97981134      0.14164692      -0.01369309     -0.00914735     0.07610352     
