Time	α	β	φ	θ	CA	CN	CY	Cl	Cn	Cm	
0.001	54.97777014    	0.04408687     	0.04948369     	0.00000000     	-0.00571233    	0.86490052     	0.08468440     	-0.00404176    	-0.00019724    	-0.02090168    	
0.002	54.97834898    	0.04406487     	0.04945994     	0.00000000     	-0.00571515    	0.86502255     	0.08466998     	-0.00402769    	-0.00019775    	-0.02092281    	
0.003	54.97913052    	0.04404298     	0.04943625     	0.00000000     	-0.00571842    	0.86514691     	0.08465559     	-0.00401392    	-0.00019826    	-0.02094471    	
0.004	54.98011437    	0.04402121     	0.04941263     	0.00000000     	-0.00572216    	0.86527356     	0.08464122     	-0.00400045    	-0.00019874    	-0.02096737    	
0.005	54.98130019    	0.04399957     	0.04938909     	0.00000000     	-0.00572636    	0.86540256     	0.08462686     	-0.00398729    	-0.00019922    	-0.02099078    	
0.006	54.98268757    	0.04397806     	0.04936563     	0.00000000     	-0.00573104    	0.86553394     	0.08461254     	-0.00397444    	-0.00019967    	-0.02101494    	
0.007	54.98427612    	0.04395667     	0.04934226     	0.00000000     	-0.00573619    	0.86566769     	0.08459826     	-0.00396189    	-0.00020012    	-0.02103985    	
0.008	54.98606544    	0.04393543     	0.04931899     	0.00000000     	-0.00574181    	0.86580383     	0.08458402     	-0.00394965    	-0.00020054    	-0.02106552    	
0.009	54.98805511    	0.04391434     	0.04929582     	0.00000000     	-0.00574792    	0.86594242     	0.08456983     	-0.00393771    	-0.00020095    	-0.02109191    	
0.010	54.99024472    	0.04389340     	0.04927277     	0.00000000     	-0.00575453    	0.86608342     	0.08455571     	-0.00392609    	-0.00020134    	-0.02111905    	
0.011	54.99263382    	0.04387261     	0.04924984     	0.00000000     	-0.00576161    	0.86622693     	0.08454164     	-0.00391477    	-0.00020172    	-0.02114692    	
0.012	54.99522196    	0.04385199     	0.04922704     	0.00000000     	-0.00576918    	0.86637291     	0.08452765     	-0.00390376    	-0.00020208    	-0.02117553    	
0.013	54.99800869    	0.04383154     	0.04920437     	0.00000000     	-0.00577724    	0.86652137     	0.08451374     	-0.00389307    	-0.00020242    	-0.02120485    	
0.014	55.00099354    	0.04381125     	0.04918184     	0.00000000     	-0.00578580    	0.86667236     	0.08449991     	-0.00388268    	-0.00020274    	-0.02123490    	
0.015	55.00417604    	0.04379115     	0.04915945     	0.00000000     	-0.00579485    	0.86682591     	0.08448619     	-0.00387260    	-0.00020305    	-0.02126566    	
0.016	55.00755572    	0.04377122     	0.04913721     	0.00000000     	-0.00580440    	0.86698202     	0.08447256     	-0.00386284    	-0.00020333    	-0.02129714    	
0.017	55.01113206    	0.04375148     	0.04911513     	0.00000000     	-0.00581444    	0.86714072     	0.08445904     	-0.00385338    	-0.00020360    	-0.02132932    	
0.018	55.01490456    	0.04373194     	0.04909322     	0.00000000     	-0.00582499    	0.86730200     	0.08444565     	-0.00384424    	-0.00020385    	-0.02136221    	
0.019	55.01887270    	0.04371259     	0.04907147     	0.00000000     	-0.00583604    	0.86746592     	0.08443239     	-0.00383540    	-0.00020408    	-0.02139580    	
0.020	55.02303598    	0.04369343     	0.04904989     	0.00000000     	-0.00584760    	0.86763244     	0.08441926     	-0.00382687    	-0.00020429    	-0.02143008    	
0.021	55.02739384    	0.04367448     	0.04902849     	0.00000000     	-0.00585965    	0.86780166     	0.08440628     	-0.00381865    	-0.00020448    	-0.02146504    	
0.022	55.03194577    	0.04365574     	0.04900728     	0.00000000     	-0.00587221    	0.86797352     	0.08439345     	-0.00381074    	-0.00020465    	-0.02150068    	
0.023	55.03669118    	0.04363721     	0.04898625     	0.00000000     	-0.00588527    	0.86814807     	0.08438079     	-0.00380313    	-0.00020480    	-0.02153701    	
0.024	55.04162953    	0.04361889     	0.04896541     	0.00000000     	-0.00589884    	0.86832532     	0.08436831     	-0.00379584    	-0.00020493    	-0.02157401    	
0.025	55.04676025    	0.04360078     	0.04894476     	0.00000000     	-0.00591292    	0.86850529     	0.08435601     	-0.00378884    	-0.00020505    	-0.02161167    	
0.026	55.05208276    	0.04358290     	0.04892432     	0.00000000     	-0.00592750    	0.86868799     	0.08434389     	-0.00378215    	-0.00020514    	-0.02164999    	
0.027	55.05759646    	0.04356524     	0.04890407     	0.00000000     	-0.00594258    	0.86887346     	0.08433198     	-0.00377576    	-0.00020521    	-0.02168897    	
0.028	55.06330078    	0.04354780     	0.04888403     	0.00000000     	-0.00595817    	0.86906168     	0.08432031     	-0.00376966    	-0.00020526    	-0.02172860    	
0.029	55.06919510    	0.04353061     	0.04886421     	0.00000000     	-0.00597427    	0.86925270     	0.08430883     	-0.00376387    	-0.00020529    	-0.02176887    	
0.030	55.07527881    	0.04351363     	0.04884459     	0.00000000     	-0.00599085    	0.86944649     	0.08429759     	-0.00375838    	-0.00020530    	-0.02180978    	
0.031	55.08155128    	0.04349689     	0.04882519     	0.00000000     	-0.00600794    	0.86964309     	0.08428660     	-0.00375318    	-0.00020528    	-0.02185132    	
0.032	55.08801189    	0.04348039     	0.04880600     	0.00000000     	-0.00602554    	0.86984252     	0.08427586     	-0.00374827    	-0.00020525    	-0.02189348    	
0.033	55.09466001    	0.04346413     	0.04878704     	0.00000000     	-0.00604363    	0.87004480     	0.08426538     	-0.00374365    	-0.00020520    	-0.02193627    	
0.034	55.10149497    	0.04344811     	0.04876830     	0.00000000     	-0.00606222    	0.87024992     	0.08425518     	-0.00373932    	-0.00020512    	-0.02197966    	
0.035	55.10851614    	0.04343234     	0.04874979     	0.00000000     	-0.00608130    	0.87045790     	0.08424525     	-0.00373528    	-0.00020503    	-0.02202366    	
0.036	55.11572284    	0.04341681     	0.04873150     	0.00000000     	-0.00610088    	0.87066875     	0.08423563     	-0.00373153    	-0.00020491    	-0.02206826    	
0.037	55.12311442    	0.04340153     	0.04871344     	0.00000000     	-0.00612095    	0.87088248     	0.08422630     	-0.00372805    	-0.00020478    	-0.02211346    	
0.038	55.13069020    	0.04338650     	0.04869561     	0.00000000     	-0.00614150    	0.87109911     	0.08421731     	-0.00372486    	-0.00020462    	-0.02215925    	
0.039	55.13844948    	0.04337173     	0.04867802     	0.00000000     	-0.00616254    	0.87131865     	0.08420862     	-0.00372194    	-0.00020444    	-0.02220560    	
0.040	55.14639159    	0.04335720     	0.04866065     	0.00000000     	-0.00618406    	0.87154110     	0.08420029     	-0.00371929    	-0.00020424    	-0.02225254    	
0.041	55.15451582    	0.04334293     	0.04864353     	0.00000000     	-0.00620606    	0.87176649     	0.08419229     	-0.00371692    	-0.00020401    	-0.02230004    	
0.042	55.16282146    	0.04332891     	0.04862663     	0.00000000     	-0.00622854    	0.87199478     	0.08418465     	-0.00371482    	-0.00020377    	-0.02234812    	
0.043	55.17130782    	0.04331516     	0.04860998     	0.00000000     	-0.00625148    	0.87222604     	0.08417738     	-0.00371298    	-0.00020351    	-0.02239673    	
0.044	55.17997416    	0.04330166     	0.04859356     	0.00000000     	-0.00627490    	0.87246026     	0.08417049     	-0.00371140    	-0.00020322    	-0.02244590    	
0.045	55.18881976    	0.04328841     	0.04857737     	0.00000000     	-0.00629879    	0.87269744     	0.08416398     	-0.00371009    	-0.00020291    	-0.02249561    	
0.046	55.19784389    	0.04327544     	0.04856143     	0.00000000     	-0.00632312    	0.87293758     	0.08415789     	-0.00370903    	-0.00020259    	-0.02254585    	
0.047	55.20704582    	0.04326271     	0.04854572     	0.00000000     	-0.00634791    	0.87318069     	0.08415219     	-0.00370822    	-0.00020224    	-0.02259662    	
0.048	55.21642479    	0.04325025     	0.04853025     	0.00000000     	-0.00637317    	0.87342680     	0.08414691     	-0.00370767    	-0.00020187    	-0.02264792    	
0.049	55.22598006    	0.04323806     	0.04851502     	0.00000000     	-0.00639887    	0.87367587     	0.08414206     	-0.00370736    	-0.00020148    	-0.02269972    	
0.050	55.23571087    	0.04322612     	0.04850002     	0.00000000     	-0.00642501    	0.87392795     	0.08413766     	-0.00370729    	-0.00020107    	-0.02275205    	
0.051	55.24561646    	0.04321446     	0.04848527     	0.00000000     	-0.00645158    	0.87418302     	0.08413371     	-0.00370746    	-0.00020064    	-0.02280486    	
0.052	55.25569606    	0.04320305     	0.04847074     	0.00000000     	-0.00647859    	0.87444108     	0.08413020     	-0.00370787    	-0.00020019    	-0.02285817    	
0.053	55.26594891    	0.04319191     	0.04845646     	0.00000000     	-0.00650603    	0.87470216     	0.08412717     	-0.00370851    	-0.00019971    	-0.02291197    	
0.054	55.27637422    	0.04318103     	0.04844241     	0.00000000     	-0.00653389    	0.87496623     	0.08412462     	-0.00370938    	-0.00019922    	-0.02296625    	
0.055	55.28697121    	0.04317042     	0.04842859     	0.00000000     	-0.00656216    	0.87523332     	0.08412257     	-0.00371047    	-0.00019871    	-0.02302101    	
0.056	55.29773910    	0.04316006     	0.04841500     	0.00000000     	-0.00659085    	0.87550344     	0.08412100     	-0.00371179    	-0.00019817    	-0.02307624    	
0.057	55.30867709    	0.04314998     	0.04840165     	0.00000000     	-0.00661994    	0.87577656     	0.08411995     	-0.00371332    	-0.00019762    	-0.02313192    	
0.058	55.31978438    	0.04314015     	0.04838852     	0.00000000     	-0.00664942    	0.87605269     	0.08411940     	-0.00371506    	-0.00019704    	-0.02318806    	
0.059	55.33106017    	0.04313059     	0.04837563     	0.00000000     	-0.00667930    	0.87633181     	0.08411938     	-0.00371702    	-0.00019645    	-0.02324464    	
0.060	55.34250365    	0.04312130     	0.04836296     	0.00000000     	-0.00670957    	0.87661399     	0.08411989     	-0.00371918    	-0.00019583    	-0.02330168    	
0.061	55.35411402    	0.04311225     	0.04835051     	0.00000000     	-0.00674022    	0.87689915     	0.08412095     	-0.00372154    	-0.00019519    	-0.02335914    	
0.062	55.36589047    	0.04310348     	0.04833829     	0.00000000     	-0.00677124    	0.87718732     	0.08412256     	-0.00372410    	-0.00019454    	-0.02341704    	
0.063	55.37783216    	0.04309497     	0.04832629     	0.00000000     	-0.00680262    	0.87747852     	0.08412473     	-0.00372685    	-0.00019386    	-0.02347537    	
0.064	55.38993829    	0.04308672     	0.04831451     	0.00000000     	-0.00683437    	0.87777270     	0.08412746     	-0.00372979    	-0.00019316    	-0.02353411    	
0.065	55.40220801    	0.04307873     	0.04830295     	0.00000000     	-0.00686647    	0.87806989     	0.08413077     	-0.00373292    	-0.00019245    	-0.02359326    	
0.066	55.41464053    	0.04307100     	0.04829160     	0.00000000     	-0.00689891    	0.87837009     	0.08413466     	-0.00373623    	-0.00019171    	-0.02365282    	
0.067	55.42723499    	0.04306352     	0.04828046     	0.00000000     	-0.00693169    	0.87867324     	0.08413915     	-0.00373971    	-0.00019096    	-0.02371278    	
0.068	55.43999056    	0.04305630     	0.04826953     	0.00000000     	-0.00696480    	0.87897943     	0.08414422     	-0.00374337    	-0.00019018    	-0.02377314    	
0.069	55.45290642    	0.04304934     	0.04825881     	0.00000000     	-0.00699823    	0.87928857     	0.08414990     	-0.00374720    	-0.00018939    	-0.02383388    	
0.070	55.46598170    	0.04304263     	0.04824829     	0.00000000     	-0.00703198    	0.87960070     	0.08415620     	-0.00375119    	-0.00018857    	-0.02389501    	
0.071	55.47921559    	0.04303618     	0.04823798     	0.00000000     	-0.00706604    	0.87991578     	0.08416311     	-0.00375534    	-0.00018774    	-0.02395650    	
0.072	55.49260721    	0.04302998     	0.04822786     	0.00000000     	-0.00710039    	0.88023383     	0.08417065     	-0.00375965    	-0.00018688    	-0.02401839    	
0.073	55.50615575    	0.04302403     	0.04821794     	0.00000000     	-0.00713504    	0.88055482     	0.08417881     	-0.00376411    	-0.00018601    	-0.02408063    	
0.074	55.51986034    	0.04301833     	0.04820821     	0.00000000     	-0.00716997    	0.88087876     	0.08418761     	-0.00376872    	-0.00018511    	-0.02414323    	
0.075	55.53372014    	0.04301287     	0.04819867     	0.00000000     	-0.00720517    	0.88120562     	0.08419706     	-0.00377347    	-0.00018420    	-0.02420620    	
0.076	55.54773430    	0.04300767     	0.04818932     	0.00000000     	-0.00724066    	0.88153540     	0.08420716     	-0.00377836    	-0.00018327    	-0.02426952    	
0.077	55.56190194    	0.04300270     	0.04818015     	0.00000000     	-0.00727640    	0.88186809     	0.08421791     	-0.00378338    	-0.00018231    	-0.02433318    	
0.078	55.57622225    	0.04299798     	0.04817116     	0.00000000     	-0.00731238    	0.88220366     	0.08422931     	-0.00378854    	-0.00018134    	-0.02439719    	
0.079	55.59069434    	0.04299351     	0.04816235     	0.00000000     	-0.00734861    	0.88254214     	0.08424139     	-0.00379382    	-0.00018035    	-0.02446153    	
0.080	55.60531738    	0.04298927     	0.04815371     	0.00000000     	-0.00738506    	0.88288344     	0.08425412     	-0.00379923    	-0.00017934    	-0.02452622    	
0.081	55.62009050    	0.04298527     	0.04814524     	0.00000000     	-0.00742176    	0.88322766     	0.08426753     	-0.00380476    	-0.00017831    	-0.02459123    	
0.082	55.63501283    	0.04298151     	0.04813694     	0.00000000     	-0.00745866    	0.88357469     	0.08428162     	-0.00381039    	-0.00017726    	-0.02465657    	
0.083	55.65008354    	0.04297799     	0.04812880     	0.00000000     	-0.00749578    	0.88392452     	0.08429639     	-0.00381614    	-0.00017620    	-0.02472223    	
0.084	55.66530175    	0.04297469     	0.04812082     	0.00000000     	-0.00753309    	0.88427718     	0.08431184     	-0.00382200    	-0.00017511    	-0.02478820    	
0.085	55.68066663    	0.04297163     	0.04811299     	0.00000000     	-0.00757060    	0.88463263     	0.08432798     	-0.00382796    	-0.00017400    	-0.02485450    	
0.086	55.69617728    	0.04296879     	0.04810532     	0.00000000     	-0.00760828    	0.88499085     	0.08434481     	-0.00383401    	-0.00017287    	-0.02492110    	
0.087	55.71183289    	0.04296619     	0.04809780     	0.00000000     	-0.00764613    	0.88535183     	0.08436234     	-0.00384016    	-0.00017173    	-0.02498801    	
0.088	55.72763258    	0.04296380     	0.04809041     	0.00000000     	-0.00768416    	0.88571552     	0.08438055     	-0.00384640    	-0.00017056    	-0.02505523    	
0.089	55.74357550    	0.04296163     	0.04808317     	0.00000000     	-0.00772235    	0.88608196     	0.08439948     	-0.00385273    	-0.00016937    	-0.02512276    	
0.090	55.75966079    	0.04295969     	0.04807607     	0.00000000     	-0.00776067    	0.88645108     	0.08441910     	-0.00385914    	-0.00016817    	-0.02519057    	
0.091	55.77588761    	0.04295797     	0.04806910     	0.00000000     	-0.00779913    	0.88682287     	0.08443942     	-0.00386563    	-0.00016694    	-0.02525869    	
0.092	55.79225510    	0.04295646     	0.04806226     	0.00000000     	-0.00783772    	0.88719734     	0.08446045     	-0.00387219    	-0.00016570    	-0.02532709    	
0.093	55.80876240    	0.04295517     	0.04805554     	0.00000000     	-0.00787644    	0.88757440     	0.08448219     	-0.00387883    	-0.00016443    	-0.02539580    	
0.094	55.82540868    	0.04295408     	0.04804894     	0.00000000     	-0.00791526    	0.88795409     	0.08450464     	-0.00388553    	-0.00016315    	-0.02546478    	
0.095	55.84219308    	0.04295320     	0.04804246     	0.00000000     	-0.00795417    	0.88833638     	0.08452778     	-0.00389229    	-0.00016185    	-0.02553406    	
0.096	55.85911476    	0.04295254     	0.04803610     	0.00000000     	-0.00799318    	0.88872121     	0.08455165     	-0.00389912    	-0.00016052    	-0.02560362    	
0.097	55.87617289    	0.04295206     	0.04802984     	0.00000000     	-0.00803227    	0.88910857     	0.08457622     	-0.00390600    	-0.00015918    	-0.02567347    	
0.098	55.89336661    	0.04295180     	0.04802369     	0.00000000     	-0.00807145    	0.88949847     	0.08460150     	-0.00391293    	-0.00015782    	-0.02574359    	
0.099	55.91069510    	0.04295173     	0.04801764     	0.00000000     	-0.00811066    	0.88989083     	0.08462750     	-0.00391992    	-0.00015643    	-0.02581401    	
0.100	55.92815750    	0.04295186     	0.04801169     	0.00000000     	-0.00814995    	0.89028567     	0.08465420     	-0.00392695    	-0.00015503    	-0.02588470    	
0.101	55.94575300    	0.04295219     	0.04800583     	0.00000000     	-0.00818927    	0.89068291     	0.08468162     	-0.00393402    	-0.00015360    	-0.02595566    	
0.102	55.96348077    	0.04295270     	0.04800006     	0.00000000     	-0.00822864    	0.89108258     	0.08470973     	-0.00394114    	-0.00015216    	-0.02602691    	
0.103	55.98133997    	0.04295340     	0.04799438     	0.00000000     	-0.00826802    	0.89148460     	0.08473857     	-0.00394829    	-0.00015069    	-0.02609843    	
0.104	55.99932979    	0.04295429     	0.04798878     	0.00000000     	-0.00830743    	0.89188899     	0.08476811     	-0.00395547    	-0.00014921    	-0.02617023    	
0.105	56.01744940    	0.04295537     	0.04798326     	0.00000000     	-0.00834683    	0.89229567     	0.08479835     	-0.00396268    	-0.00014770    	-0.02624230    	
0.106	56.03569799    	0.04295662     	0.04797781     	0.00000000     	-0.00838625    	0.89270467     	0.08482930     	-0.00396992    	-0.00014617    	-0.02631465    	
0.107	56.05407475    	0.04295805     	0.04797243     	0.00000000     	-0.00842565    	0.89311591     	0.08486096     	-0.00397718    	-0.00014463    	-0.02638728    	
0.108	56.07257886    	0.04295964     	0.04796711     	0.00000000     	-0.00846503    	0.89352937     	0.08489332     	-0.00398447    	-0.00014306    	-0.02646017    	
0.109	56.09120953    	0.04296142     	0.04796186     	0.00000000     	-0.00850438    	0.89394503     	0.08492637     	-0.00399177    	-0.00014147    	-0.02653336    	
0.110	56.10996595    	0.04296337     	0.04795667     	0.00000000     	-0.00854369    	0.89436287     	0.08496012     	-0.00399909    	-0.00013985    	-0.02660680    	
0.111	56.12884732    	0.04296548     	0.04795153     	0.00000000     	-0.00858294    	0.89478281     	0.08499457     	-0.00400642    	-0.00013822    	-0.02668053    	
0.112	56.14785287    	0.04296775     	0.04794644     	0.00000000     	-0.00862215    	0.89520487     	0.08502970     	-0.00401376    	-0.00013657    	-0.02675455    	
0.113	56.16698179    	0.04297019     	0.04794140     	0.00000000     	-0.00866127    	0.89562896     	0.08506553     	-0.00402112    	-0.00013489    	-0.02682883    	
0.114	56.18623330    	0.04297278     	0.04793640     	0.00000000     	-0.00870033    	0.89605511     	0.08510204     	-0.00402847    	-0.00013319    	-0.02690340    	
0.115	56.20560663    	0.04297553     	0.04793144     	0.00000000     	-0.00873930    	0.89648324     	0.08513923     	-0.00403583    	-0.00013147    	-0.02697824    	
0.116	56.22510100    	0.04297843     	0.04792652     	0.00000000     	-0.00877818    	0.89691334     	0.08517710     	-0.00404319    	-0.00012973    	-0.02705337    	
0.117	56.24471564    	0.04298148     	0.04792163     	0.00000000     	-0.00881695    	0.89734534     	0.08521564     	-0.00405054    	-0.00012797    	-0.02712879    	
0.118	56.26444980    	0.04298468     	0.04791677     	0.00000000     	-0.00885559    	0.89777925     	0.08525485     	-0.00405789    	-0.00012618    	-0.02720448    	
0.119	56.28430270    	0.04298802     	0.04791194     	0.00000000     	-0.00889413    	0.89821501     	0.08529474     	-0.00406524    	-0.00012437    	-0.02728047    	
0.120	56.30427360    	0.04299151     	0.04790712     	0.00000000     	-0.00893253    	0.89865259     	0.08533528     	-0.00407258    	-0.00012254    	-0.02735674    	
0.121	56.32436176    	0.04299513     	0.04790233     	0.00000000     	-0.00897078    	0.89909193     	0.08537648     	-0.00407991    	-0.00012069    	-0.02743332    	
0.122	56.34456641    	0.04299887     	0.04789754     	0.00000000     	-0.00900889    	0.89953303     	0.08541832     	-0.00408722    	-0.00011881    	-0.02751018    	
0.123	56.36488685    	0.04300276     	0.04789277     	0.00000000     	-0.00904684    	0.89997583     	0.08546083     	-0.00409453    	-0.00011691    	-0.02758734    	
0.124	56.38532232    	0.04300678     	0.04788801     	0.00000000     	-0.00908462    	0.90042028     	0.08550397     	-0.00410181    	-0.00011499    	-0.02766479    	
0.125	56.40587210    	0.04301092     	0.04788325     	0.00000000     	-0.00912222    	0.90086638     	0.08554774     	-0.00410908    	-0.00011304    	-0.02774255    	
0.126	56.42653548    	0.04301519     	0.04787850     	0.00000000     	-0.00915963    	0.90131406     	0.08559215     	-0.00411633    	-0.00011107    	-0.02782060    	
0.127	56.44731172    	0.04301957     	0.04787374     	0.00000000     	-0.00919685    	0.90176329     	0.08563718     	-0.00412357    	-0.00010908    	-0.02789897    	
0.128	56.46820015    	0.04302408     	0.04786898     	0.00000000     	-0.00923386    	0.90221404     	0.08568284     	-0.00413078    	-0.00010706    	-0.02797764    	
0.129	56.48920004    	0.04302869     	0.04786421     	0.00000000     	-0.00927065    	0.90266625     	0.08572911     	-0.00413796    	-0.00010502    	-0.02805663    	
0.130	56.51031069    	0.04303343     	0.04785943     	0.00000000     	-0.00930722    	0.90311989     	0.08577599     	-0.00414513    	-0.00010295    	-0.02813592    	
0.131	56.53153143    	0.04303826     	0.04785463     	0.00000000     	-0.00934357    	0.90357494     	0.08582346     	-0.00415227    	-0.00010086    	-0.02821556    	
0.132	56.55286155    	0.04304320     	0.04784982     	0.00000000     	-0.00937967    	0.90403134     	0.08587154     	-0.00415938    	-0.00009875    	-0.02829550    	
0.133	56.57430040    	0.04304824     	0.04784498     	0.00000000     	-0.00941552    	0.90448905     	0.08592020     	-0.00416646    	-0.00009661    	-0.02837578    	
0.134	56.59584728    	0.04305339     	0.04784013     	0.00000000     	-0.00945111    	0.90494802     	0.08596944     	-0.00417352    	-0.00009445    	-0.02845636    	
0.135	56.61750153    	0.04305863     	0.04783525     	0.00000000     	-0.00948644    	0.90540824     	0.08601926     	-0.00418055    	-0.00009226    	-0.02853730    	
0.136	56.63926250    	0.04306396     	0.04783034     	0.00000000     	-0.00952150    	0.90586963     	0.08606964     	-0.00418754    	-0.00009004    	-0.02861857    	
0.137	56.66112953    	0.04306938     	0.04782540     	0.00000000     	-0.00955626    	0.90633220     	0.08612057     	-0.00419451    	-0.00008780    	-0.02870019    	
0.138	56.68310196    	0.04307490     	0.04782043     	0.00000000     	-0.00959073    	0.90679587     	0.08617207     	-0.00420145    	-0.00008554    	-0.02878214    	
0.139	56.70517916    	0.04308049     	0.04781542     	0.00000000     	-0.00962490    	0.90726060     	0.08622411     	-0.00420835    	-0.00008325    	-0.02886444    	
0.140	56.72736048    	0.04308616     	0.04781037     	0.00000000     	-0.00965878    	0.90772636     	0.08627669     	-0.00421522    	-0.00008093    	-0.02894709    	
0.141	56.74964531    	0.04309193     	0.04780529     	0.00000000     	-0.00969232    	0.90819311     	0.08632980     	-0.00422206    	-0.00007858    	-0.02903010    	
0.142	56.77203302    	0.04309776     	0.04780016     	0.00000000     	-0.00972554    	0.90866080     	0.08638342     	-0.00422887    	-0.00007622    	-0.02911348    	
0.143	56.79452296    	0.04310366     	0.04779498     	0.00000000     	-0.00975843    	0.90912939     	0.08643757     	-0.00423564    	-0.00007382    	-0.02919722    	
0.144	56.81711457    	0.04310964     	0.04778976     	0.00000000     	-0.00979097    	0.90959886     	0.08649221     	-0.00424238    	-0.00007139    	-0.02928132    	
0.145	56.83980720    	0.04311568     	0.04778449     	0.00000000     	-0.00982317    	0.91006916     	0.08654734     	-0.00424909    	-0.00006894    	-0.02936581    	
0.146	56.86260027    	0.04312180     	0.04777917     	0.00000000     	-0.00985501    	0.91054022     	0.08660298     	-0.00425577    	-0.00006647    	-0.02945066    	
0.147	56.88549318    	0.04312796     	0.04777379     	0.00000000     	-0.00988648    	0.91101203     	0.08665908     	-0.00426241    	-0.00006396    	-0.02953590    	
0.148	56.90848533    	0.04313420     	0.04776836     	0.00000000     	-0.00991757    	0.91148453     	0.08671566     	-0.00426902    	-0.00006143    	-0.02962152    	
0.149	56.93157616    	0.04314048     	0.04776287     	0.00000000     	-0.00994829    	0.91195768     	0.08677270     	-0.00427559    	-0.00005887    	-0.02970754    	
0.150	56.95476509    	0.04314682     	0.04775732     	0.00000000     	-0.00997861    	0.91243146     	0.08683019     	-0.00428214    	-0.00005628    	-0.02979396    	
0.151	56.97805152    	0.04315320     	0.04775171     	0.00000000     	-0.01000853    	0.91290580     	0.08688814     	-0.00428865    	-0.00005367    	-0.02988077    	
0.152	57.00143491    	0.04315964     	0.04774604     	0.00000000     	-0.01003805    	0.91338068     	0.08694650     	-0.00429512    	-0.00005102    	-0.02996798    	
0.153	57.02491469    	0.04316612     	0.04774030     	0.00000000     	-0.01006716    	0.91385607     	0.08700530     	-0.00430157    	-0.00004835    	-0.03005560    	
0.154	57.04849030    	0.04317264     	0.04773450     	0.00000000     	-0.01009585    	0.91433191     	0.08706452     	-0.00430799    	-0.00004565    	-0.03014364    	
0.155	57.07216120    	0.04317920     	0.04772863     	0.00000000     	-0.01012411    	0.91480815     	0.08712414     	-0.00431437    	-0.00004292    	-0.03023210    	
0.156	57.09592684    	0.04318580     	0.04772269     	0.00000000     	-0.01015192    	0.91528474     	0.08718416     	-0.00432073    	-0.00004016    	-0.03032098    	
0.157	57.11978667    	0.04319243     	0.04771668     	0.00000000     	-0.01017931    	0.91576170     	0.08724456     	-0.00432706    	-0.00003737    	-0.03041027    	
0.158	57.14374018    	0.04319909     	0.04771060     	0.00000000     	-0.01020624    	0.91623892     	0.08730534     	-0.00433335    	-0.00003456    	-0.03050001    	
0.159	57.16778682    	0.04320578     	0.04770445     	0.00000000     	-0.01023272    	0.91671643     	0.08736649     	-0.00433963    	-0.00003171    	-0.03059018    	
0.160	57.19192606    	0.04321250     	0.04769823     	0.00000000     	-0.01025873    	0.91719412     	0.08742800     	-0.00434587    	-0.00002883    	-0.03068078    	
0.161	57.21615740    	0.04321924     	0.04769193     	0.00000000     	-0.01028427    	0.91767200     	0.08748986     	-0.00435209    	-0.00002593    	-0.03077183    	
0.162	57.24048031    	0.04322599     	0.04768555     	0.00000000     	-0.01030934    	0.91815000     	0.08755206     	-0.00435828    	-0.00002299    	-0.03086333    	
0.163	57.26489427    	0.04323278     	0.04767910     	0.00000000     	-0.01033392    	0.91862810     	0.08761459     	-0.00436445    	-0.00002003    	-0.03095527    	
0.164	57.28939879    	0.04323957     	0.04767257     	0.00000000     	-0.01035801    	0.91910626     	0.08767743     	-0.00437060    	-0.00001703    	-0.03104767    	
0.165	57.31399336    	0.04324637     	0.04766596     	0.00000000     	-0.01038160    	0.91958443     	0.08774059     	-0.00437672    	-0.00001400    	-0.03114055    	
0.166	57.33867747    	0.04325319     	0.04765927     	0.00000000     	-0.01040468    	0.92006257     	0.08780404     	-0.00438283    	-0.00001094    	-0.03123387    	
0.167	57.36345064    	0.04326002     	0.04765251     	0.00000000     	-0.01042726    	0.92054066     	0.08786778     	-0.00438891    	-0.00000785    	-0.03132767    	
0.168	57.38831237    	0.04326685     	0.04764566     	0.00000000     	-0.01044933    	0.92101868     	0.08793180     	-0.00439498    	-0.00000473    	-0.03142194    	
0.169	57.41326217    	0.04327368     	0.04763873     	0.00000000     	-0.01047087    	0.92149653     	0.08799609     	-0.00440103    	-0.00000158    	-0.03151668    	
0.170	57.43829956    	0.04328051     	0.04763172     	0.00000000     	-0.01049187    	0.92197423     	0.08806064     	-0.00440707    	0.00000160     	-0.03161190    	
0.171	57.46342405    	0.04328735     	0.04762463     	0.00000000     	-0.01051236    	0.92245172     	0.08812544     	-0.00441309    	0.00000481     	-0.03170761    	
0.172	57.48863516    	0.04329417     	0.04761745     	0.00000000     	-0.01053229    	0.92292896     	0.08819047     	-0.00441910    	0.00000806     	-0.03180379    	
0.173	57.51393242    	0.04330100     	0.04761020     	0.00000000     	-0.01055168    	0.92340592     	0.08825573     	-0.00442509    	0.00001134     	-0.03190047    	
0.174	57.53931536    	0.04330781     	0.04760285     	0.00000000     	-0.01057052    	0.92388259     	0.08832122     	-0.00443108    	0.00001464     	-0.03199764    	
0.175	57.56478349    	0.04331461     	0.04759543     	0.00000000     	-0.01058879    	0.92435891     	0.08838690     	-0.00443706    	0.00001799     	-0.03209531    	
0.176	57.59033635    	0.04332140     	0.04758792     	0.00000000     	-0.01060652    	0.92483482     	0.08845278     	-0.00444303    	0.00002136     	-0.03219347    	
