theta	phi	psi	alpha	beta	CD	CL	Cy	Cmx	Cmy	Cmz
29.96198000     -5.12882000     0.00000000      29.86262423     -2.55889321     0.50717526      0.83287708      0.11004698      -0.00528909     -0.01092452     0.07506053     
29.96198000     -5.12113000     0.00000000      29.86292204     -2.55506417     0.50723539      0.83299215      0.11005849      -0.00528355     -0.01091533     0.07510529     
29.96198000     -5.11344000     0.00000000      29.86321941     -2.55123510     0.50729653      0.83310967      0.11007015      -0.00527804     -0.01090616     0.07515058     
29.96198000     -5.10571500     0.00000000      29.86351768     -2.54738856     0.50735860      0.83322960      0.11008212      -0.00527254     -0.01089701     0.07519642     
29.95682500     -5.09804500     0.00000000      29.85866865     -2.54317212     0.50734607      0.83339707      0.11010083      -0.00526763     -0.01088754     0.07524274     
29.95682500     -5.09288000     0.00000000      29.85886750     -2.54060065     0.50741097      0.83352261      0.11010190      -0.00526269     -0.01087840     0.07528926     
29.95682500     -5.08778000     0.00000000      29.85906365     -2.53806153     0.50747688      0.83365064      0.11010281      -0.00525779     -0.01086928     0.07533629     
29.95682500     -5.08022500     0.00000000      29.85935387     -2.53430012     0.50754263      0.83378005      0.11011466      -0.00525238     -0.01086018     0.07538409     
29.95682500     -5.07509500     0.00000000      29.85955069     -2.53174603     0.50761028      0.83391263      0.11011600      -0.00524750     -0.01085109     0.07543210     
29.95682500     -5.06996000     0.00000000      29.85974750     -2.52918943     0.50767881      0.83404746      0.11011753      -0.00524262     -0.01084201     0.07548054     
29.95682500     -5.06481500     0.00000000      29.85994449     -2.52662784     0.50774822      0.83418453      0.11011923      -0.00523776     -0.01083294     0.07552943     
29.95682500     -5.05969500     0.00000000      29.86014032     -2.52407868     0.50781841      0.83432371      0.11012100      -0.00523291     -0.01082389     0.07557879     
29.95682500     -5.05455000     0.00000000      29.86033692     -2.52151705     0.50788953      0.83446516      0.11012300      -0.00522807     -0.01081485     0.07562857     
29.95682500     -5.04943000     0.00000000      29.86053235     -2.51896786     0.50796147      0.83460876      0.11012509      -0.00522324     -0.01080582     0.07567878     
29.95682500     -5.04428000     0.00000000      29.86072874     -2.51640372     0.50803414      0.83475439      0.11012743      -0.00521841     -0.01079681     0.07572936     
29.95682500     -5.03916000     0.00000000      29.86092378     -2.51385449     0.50810767      0.83490216      0.11012981      -0.00521360     -0.01078782     0.07578041     
29.95682500     -5.03402000     0.00000000      29.86111938     -2.51129530     0.50818195      0.83505196      0.11013240      -0.00520879     -0.01077883     0.07583176     
29.95682500     -5.02888500     0.00000000      29.86131459     -2.50873858     0.50825704      0.83520376      0.11013516      -0.00520399     -0.01076986     0.07588353     
29.95682500     -5.02375500     0.00000000      29.86150942     -2.50618433     0.50833287      0.83535754      0.11013803      -0.00519920     -0.01076091     0.07593563     
29.95682500     -5.01862500     0.00000000      29.86170404     -2.50363007     0.50840946      0.83551328      0.11014105      -0.00519441     -0.01075197     0.07598807     
29.95789000     -5.01347500     0.00000000      29.86296217     -2.50114655     0.50850234      0.83566156      0.11014293      -0.00518950     -0.01074311     0.07604085     
29.95789000     -5.00946500     0.00000000      29.86311402     -2.49914986     0.50858085      0.83582149      0.11014134      -0.00518495     -0.01073420     0.07609381     
29.95919000     -5.00543500     0.00000000      29.86456400     -2.49724156     0.50867907      0.83597177      0.11013829      -0.00518027     -0.01072539     0.07614702     
29.95919000     -5.00287000     0.00000000      29.86466098     -2.49596431     0.50875954      0.83613583      0.11013065      -0.00517604     -0.01071651     0.07620040     
29.95919000     -5.00030000     0.00000000      29.86475811     -2.49468457     0.50884062      0.83630159      0.11012319      -0.00517181     -0.01070765     0.07625400     
29.95919000     -4.99772000     0.00000000      29.86485556     -2.49339985     0.50892238      0.83646913      0.11011591      -0.00516758     -0.01069880     0.07630785     
29.95919000     -4.99516000     0.00000000      29.86495221     -2.49212508     0.50900472      0.83663833      0.11010872      -0.00516336     -0.01068997     0.07636198     
29.95919000     -4.99258500     0.00000000      29.86504938     -2.49084284     0.50908778      0.83680929      0.11010170      -0.00515914     -0.01068117     0.07641634     
29.95919000     -4.98875000     0.00000000      29.86519399     -2.48893316     0.50917088      0.83698135      0.11010041      -0.00515465     -0.01067239     0.07647109     
29.95919000     -4.98617500     0.00000000      29.86529103     -2.48765091     0.50925503      0.83715543      0.11009374      -0.00515044     -0.01066362     0.07652583     
29.95919000     -4.98361000     0.00000000      29.86538764     -2.48637363     0.50933980      0.83733112      0.11008719      -0.00514623     -0.01065488     0.07658077     
29.95919000     -4.98104000     0.00000000      29.86548439     -2.48509386     0.50942510      0.83750828      0.11008078      -0.00514202     -0.01064615     0.07663591     
29.95919000     -4.97847500     0.00000000      29.86558091     -2.48381658     0.50951092      0.83768690      0.11007453      -0.00513781     -0.01063745     0.07669119     
29.95919000     -4.97590500     0.00000000      29.86567756     -2.48253680     0.50959728      0.83786696      0.11006844      -0.00513362     -0.01062878     0.07674660     
29.95919000     -4.97333000     0.00000000      29.86577435     -2.48125453     0.50968414      0.83804844      0.11006254      -0.00512942     -0.01062013     0.07680216     
29.95919000     -4.97076000     0.00000000      29.86587090     -2.47997475     0.50977148      0.83823132      0.11005677      -0.00512522     -0.01061151     0.07685783     
29.95919000     -4.96967500     0.00000000      29.86591165     -2.47943445     0.50985987      0.83841593      0.11004461      -0.00512134     -0.01060290     0.07691339     
29.95919000     -4.96859000     0.00000000      29.86595238     -2.47889415     0.50994871      0.83860182      0.11003261      -0.00511747     -0.01059433     0.07696901     
29.96002500     -4.96750500     0.00000000      29.86682653     -2.47841655     0.51005032      0.83878166      0.11001968      -0.00511352     -0.01058584     0.07702474     
29.96002500     -4.96704000     0.00000000      29.86684399     -2.47818499     0.51014025      0.83897024      0.11000525      -0.00510978     -0.01057732     0.07708041     
29.96002500     -4.96657000     0.00000000      29.86686163     -2.47795093     0.51023061      0.83915998      0.10999102      -0.00510606     -0.01056884     0.07713609     
29.96002500     -4.96609500     0.00000000      29.86687945     -2.47771439     0.51032131      0.83935078      0.10997695      -0.00510233     -0.01056038     0.07719182     
29.96002500     -4.96563000     0.00000000      29.86689690     -2.47748282     0.51041237      0.83954272      0.10996299      -0.00509862     -0.01055196     0.07724753     
29.96002500     -4.96516500     0.00000000      29.86691435     -2.47725126     0.51050376      0.83973567      0.10994920      -0.00509491     -0.01054358     0.07730326     
29.96002500     -4.96469500     0.00000000      29.86693198     -2.47701721     0.51059546      0.83992957      0.10993561      -0.00509121     -0.01053522     0.07735896     
29.96002500     -4.96422500     0.00000000      29.86694961     -2.47678315     0.51068749      0.84012453      0.10992218      -0.00508752     -0.01052691     0.07741455     
29.96002500     -4.96376000     0.00000000      29.86696705     -2.47655159     0.51077979      0.84032033      0.10990887      -0.00508383     -0.01051863     0.07747012     
29.96002500     -4.96329000     0.00000000      29.86698468     -2.47631753     0.51087233      0.84051698      0.10989574      -0.00508015     -0.01051039     0.07752562     
29.96002500     -4.96300500     0.00000000      29.86699537     -2.47617561     0.51096515      0.84071449      0.10988198      -0.00507652     -0.01050219     0.07758102     
29.96002500     -4.96253500     0.00000000      29.86701299     -2.47594155     0.51105818      0.84091282      0.10986920      -0.00507286     -0.01049404     0.07763630     
29.96002500     -4.96207000     0.00000000      29.86703043     -2.47570999     0.51115140      0.84111181      0.10985655      -0.00506922     -0.01048592     0.07769144     
29.96004500     -4.96159500     0.00000000      29.86706820     -2.47547494     0.51124509      0.84131137      0.10984409      -0.00506558     -0.01047786     0.07774647     
29.96004500     -4.96112500     0.00000000      29.86708582     -2.47524089     0.51133864      0.84151171      0.10983180      -0.00506196     -0.01046983     0.07780133     
29.95683000     -4.96065500     0.00000000      29.86389449     -2.47476575     0.51138478      0.84174102      0.10982388      -0.00505868     -0.01046166     0.07785597     
29.95683000     -4.96123500     0.00000000      29.86387275     -2.47505455     0.51147900      0.84194290      0.10980727      -0.00505531     -0.01045372     0.07791032     
29.95683000     -4.96181000     0.00000000      29.86385120     -2.47534087     0.51157334      0.84214535      0.10979087      -0.00505195     -0.01044584     0.07796448     
29.95683000     -4.96238500     0.00000000      29.86382964     -2.47562718     0.51166772      0.84234818      0.10977466      -0.00504861     -0.01043801     0.07801841     
29.95683000     -4.96295500     0.00000000      29.86380827     -2.47591101     0.51176222      0.84255157      0.10975863      -0.00504529     -0.01043024     0.07807209     
29.95683000     -4.96353500     0.00000000      29.86378652     -2.47619982     0.51185674      0.84275523      0.10974272      -0.00504197     -0.01042251     0.07812554     
29.95683000     -4.96410500     0.00000000      29.86376514     -2.47648364     0.51195130      0.84295928      0.10972702      -0.00503869     -0.01041484     0.07817871     
29.95683000     -4.96468000     0.00000000      29.86374357     -2.47676996     0.51204581      0.84316357      0.10971150      -0.00503542     -0.01040723     0.07823159     
29.95683000     -4.96525500     0.00000000      29.86372200     -2.47705627     0.51214034      0.84336819      0.10969614      -0.00503217     -0.01039968     0.07828413     
29.95683000     -4.96583500     0.00000000      29.86370024     -2.47734508     0.51223484      0.84357304      0.10968093      -0.00502894     -0.01039218     0.07833639     
29.95683000     -4.96640500     0.00000000      29.86367885     -2.47762890     0.51232928      0.84377798      0.10966596      -0.00502574     -0.01038476     0.07838834     
29.95683000     -4.96698000     0.00000000      29.86365728     -2.47791521     0.51242363      0.84398310      0.10965111      -0.00502257     -0.01037739     0.07843992     
29.95683000     -4.96755500     0.00000000      29.86363570     -2.47820153     0.51251788      0.84418828      0.10963646      -0.00501941     -0.01037008     0.07849110     
29.95766500     -4.96813000     0.00000000      29.86444754     -2.47855055     0.51262443      0.84438612      0.10962091      -0.00501619     -0.01036290     0.07854192     
29.95766500     -4.97014000     0.00000000      29.86437207     -2.47955143     0.51271900      0.84459183      0.10960026      -0.00501340     -0.01035572     0.07859218     
29.95893000     -4.97213500     0.00000000      29.86555974     -2.48063992     0.51283218      0.84478623      0.10957820      -0.00501051     -0.01034870     0.07864202     
29.95893000     -4.97509000     0.00000000      29.86544869     -2.48211140     0.51292682      0.84499206      0.10955374      -0.00500799     -0.01034166     0.07869133     
29.95893000     -4.97938500     0.00000000      29.86528717     -2.48425016     0.51302176      0.84519819      0.10952352      -0.00500579     -0.01033470     0.07873999     
29.95893000     -4.98234500     0.00000000      29.86517577     -2.48572412     0.51311596      0.84540369      0.10949939      -0.00500333     -0.01032781     0.07878840     
29.95893000     -4.98530500     0.00000000      29.86506430     -2.48719809     0.51320995      0.84560896      0.10947543      -0.00500090     -0.01032100     0.07883632     
29.95893000     -4.98827000     0.00000000      29.86495258     -2.48867453     0.51330363      0.84581390      0.10945166      -0.00499851     -0.01031427     0.07888375     
29.95893000     -4.99124500     0.00000000      29.86484042     -2.49015595     0.51339704      0.84601851      0.10942805      -0.00499616     -0.01030762     0.07893068     
29.95893000     -4.99417000     0.00000000      29.86473007     -2.49161247     0.51349017      0.84622280      0.10940478      -0.00499384     -0.01030104     0.07897709     
29.95893000     -4.99713000     0.00000000      29.86461834     -2.49308641     0.51358295      0.84642668      0.10938159      -0.00499156     -0.01029455     0.07902302     
29.95893000     -5.00008500     0.00000000      29.86450673     -2.49455786     0.51367540      0.84663002      0.10935863      -0.00498932     -0.01028815     0.07906835     
29.95893000     -5.00304000     0.00000000      29.86439506     -2.49602930     0.51376744      0.84683289      0.10933583      -0.00498713     -0.01028183     0.07911316     
29.95893000     -5.00599500     0.00000000      29.86428332     -2.49750074     0.51385918      0.84703521      0.10931325      -0.00498497     -0.01027559     0.07915738     
29.95893000     -5.00895000     0.00000000      29.86417151     -2.49897217     0.51395045      0.84723695      0.10929086      -0.00498287     -0.01026945     0.07920103     
29.95893000     -5.01190500     0.00000000      29.86405964     -2.50044360     0.51404131      0.84743799      0.10926866      -0.00498081     -0.01026340     0.07924404     
29.95893000     -5.01486000     0.00000000      29.86394770     -2.50191502     0.51413181      0.84763844      0.10924664      -0.00497879     -0.01025744     0.07928646     
29.95683000     -5.01783000     0.00000000      29.86173918     -2.50323461     0.51419047      0.84785664      0.10922755      -0.00497704     -0.01025145     0.07932826     
29.95683000     -5.02264500     0.00000000      29.86155654     -2.50563204     0.51428067      0.84805617      0.10919767      -0.00497553     -0.01024567     0.07936919     
29.95683000     -5.02747000     0.00000000      29.86137334     -2.50803443     0.51437041      0.84825490      0.10916795      -0.00497408     -0.01024000     0.07940948     
29.95683000     -5.03229000     0.00000000      29.86119016     -2.51043431     0.51445960      0.84845273      0.10913844      -0.00497267     -0.01023442     0.07944909     
29.95683000     -5.03715000     0.00000000      29.86100528     -2.51285410     0.51454825      0.84864968      0.10910897      -0.00497133     -0.01022894     0.07948804     
29.95683000     -5.04198000     0.00000000      29.86082137     -2.51525894     0.51463634      0.84884566      0.10907984      -0.00497004     -0.01022357     0.07952627     
29.95683000     -5.04678000     0.00000000      29.86063842     -2.51764883     0.51472385      0.84904060      0.10905101      -0.00496880     -0.01021830     0.07956385     
29.95683000     -5.05420500     0.00000000      29.86035508     -2.52134566     0.51481175      0.84923543      0.10901074      -0.00496819     -0.01021313     0.07960038     
29.95683000     -5.05903500     0.00000000      29.86017054     -2.52375045     0.51489805      0.84942830      0.10898221      -0.00496708     -0.01020807     0.07963649     
29.95683000     -5.06386000     0.00000000      29.85998602     -2.52615274     0.51498368      0.84961999      0.10895389      -0.00496602     -0.01020312     0.07967189     
29.95683000     -5.06869000     0.00000000      29.85980113     -2.52855751     0.51506866      0.84981056      0.10892577      -0.00496503     -0.01019828     0.07970651     
29.95683000     -5.07353500     0.00000000      29.85961549     -2.53096973     0.51515299      0.84999988      0.10889780      -0.00496411     -0.01019356     0.07974042     
29.95683000     -5.07834000     0.00000000      29.85943120     -2.53336202     0.51523662      0.85018800      0.10887020      -0.00496324     -0.01018894     0.07977352     
29.95683000     -5.08316500     0.00000000      29.85924598     -2.53576425     0.51531954      0.85037477      0.10884273      -0.00496244     -0.01018445     0.07980585     
29.95681000     -5.08800000     0.00000000      29.85904023     -2.53816991     0.51540146      0.85056042      0.10881544      -0.00496172     -0.01018007     0.07983743     
29.95894000     -5.09367000     0.00000000      29.86094790     -2.54115682     0.51551504      0.85072586      0.10878178      -0.00496104     -0.01017593     0.07986809     
29.95894000     -5.10017500     0.00000000      29.86069737     -2.54439562     0.51559631      0.85090904      0.10874746      -0.00496082     -0.01017178     0.07989784     
29.95894000     -5.10668000     0.00000000      29.86044652     -2.54763441     0.51567684      0.85109080      0.10871335      -0.00496068     -0.01016775     0.07992674     
29.95894000     -5.11319000     0.00000000      29.86019516     -2.55087565     0.51575659      0.85127109      0.10867943      -0.00496061     -0.01016385     0.07995486     
29.95894000     -5.11970000     0.00000000      29.85994348     -2.55411687     0.51583550      0.85144980      0.10864573      -0.00496061     -0.01016007     0.07998212     
29.95894000     -5.12621000     0.00000000      29.85969147     -2.55735807     0.51591352      0.85162689      0.10861224      -0.00496069     -0.01015642     0.08000854     
29.95894000     -5.13272500     0.00000000      29.85943896     -2.56060173     0.51599077      0.85180237      0.10857895      -0.00496085     -0.01015289     0.08003413     
29.95894000     -5.13923500     0.00000000      29.85918631     -2.56384288     0.51606706      0.85197619      0.10854591      -0.00496109     -0.01014949     0.08005882     
29.95894000     -5.14575000     0.00000000      29.85893315     -2.56708649     0.51614251      0.85214829      0.10851307      -0.00496140     -0.01014623     0.08008268     
29.95894000     -5.15225000     0.00000000      29.85868026     -2.57032261     0.51621705      0.85231870      0.10848050      -0.00496180     -0.01014309     0.08010564     
29.95894000     -5.15877500     0.00000000      29.85842607     -2.57357115     0.51629063      0.85248720      0.10844805      -0.00496228     -0.01014008     0.08012771     
29.95894000     -5.16528000     0.00000000      29.85817233     -2.57680970     0.51636333      0.85265399      0.10841591      -0.00496284     -0.01013721     0.08014892     
29.95894000     -5.17178500     0.00000000      29.85791828     -2.58004824     0.51643506      0.85281893      0.10838398      -0.00496348     -0.01013447     0.08016923     
29.95894000     -5.18135500     0.00000000      29.85754394     -2.58481264     0.51650685      0.85298297      0.10833863      -0.00496489     -0.01013186     0.08018826     
29.95894000     -5.18786000     0.00000000      29.85728910     -2.58805111     0.51657662      0.85314399      0.10830714      -0.00496571     -0.01012940     0.08020678     
29.95809000     -5.19439500     0.00000000      29.85618452     -2.59123775     0.51663261      0.85331063      0.10827694      -0.00496670     -0.01012702     0.08022434     
29.96024500     -5.20185500     0.00000000      29.85804203     -2.59512096     0.51673302      0.85344885      0.10823869      -0.00496770     -0.01012496     0.08024087     
29.96024500     -5.21059000     0.00000000      29.85769839     -2.59946968     0.51680051      0.85360461      0.10819794      -0.00496928     -0.01012291     0.08025636     
29.96024500     -5.21930000     0.00000000      29.85735515     -2.60380591     0.51686694      0.85375834      0.10815753      -0.00497094     -0.01012101     0.08027090     
29.96024500     -5.22802000     0.00000000      29.85701095     -2.60814707     0.51693229      0.85390992      0.10811730      -0.00497269     -0.01011924     0.08028449     
29.96024500     -5.23675000     0.00000000      29.85666577     -2.61249317     0.51699660      0.85405942      0.10807725      -0.00497454     -0.01011762     0.08029715     
29.96024500     -5.24547500     0.00000000      29.85632021     -2.61683673     0.51705980      0.85420664      0.10803747      -0.00497649     -0.01011614     0.08030888     
29.96024500     -5.25418500     0.00000000      29.85597468     -2.62117278     0.51712184      0.85435161      0.10799797      -0.00497852     -0.01011481     0.08031968     
29.96024500     -5.26293000     0.00000000      29.85562718     -2.62552620     0.51718280      0.85449439      0.10795858      -0.00498067     -0.01011363     0.08032949     
29.96024500     -5.27164500     0.00000000      29.85528029     -2.62986465     0.51724266      0.85463487      0.10791950      -0.00498289     -0.01011259     0.08033841     
29.96024500     -5.28037000     0.00000000      29.85493243     -2.63420803     0.51730132      0.85477300      0.10788064      -0.00498522     -0.01011171     0.08034634     
29.96024500     -5.28910000     0.00000000      29.85458380     -2.63855385     0.51735883      0.85490881      0.10784198      -0.00498765     -0.01011097     0.08035329     
29.96024500     -5.29782000     0.00000000      29.85423499     -2.64289464     0.51741514      0.85504218      0.10780360      -0.00499017     -0.01011038     0.08035933     
29.96024500     -5.30654500     0.00000000      29.85388540     -2.64723788     0.51747026      0.85517313      0.10776544      -0.00499279     -0.01010995     0.08036439     
29.96024500     -5.31526500     0.00000000      29.85353544     -2.65157859     0.51752424      0.85530168      0.10772753      -0.00499551     -0.01010967     0.08036852     
29.96024500     -5.32401500     0.00000000      29.85318369     -2.65593418     0.51757693      0.85542772      0.10768971      -0.00499834     -0.01010954     0.08037162     
29.95809000     -5.33274000     0.00000000      29.85068207     -2.66010357     0.51759602      0.85557047      0.10765531      -0.00500147     -0.01010943     0.08037379     
29.95681000     -5.34215000     0.00000000      29.84902534     -2.66468393     0.51762728      0.85570310      0.10761687      -0.00500477     -0.01010953     0.08037491     
29.95681000     -5.35279500     0.00000000      29.84859521     -2.66998208     0.51767693      0.85582223      0.10757131      -0.00500833     -0.01010986     0.08037495     
29.95681000     -5.36880500     0.00000000      29.84794667     -2.67795034     0.51772704      0.85594065      0.10750200      -0.00501317     -0.01011033     0.08037332     
29.95681000     -5.37944000     0.00000000      29.84751480     -2.68324334     0.51777418      0.85605455      0.10745695      -0.00501692     -0.01011096     0.08037141     
29.95681000     -5.39006000     0.00000000      29.84708268     -2.68852881     0.51781999      0.85616581      0.10741221      -0.00502078     -0.01011176     0.08036854     
29.95681000     -5.40080500     0.00000000      29.84664460     -2.69387642     0.51786450      0.85627434      0.10736716      -0.00502477     -0.01011271     0.08036472     
29.95681000     -5.41133500     0.00000000      29.84621445     -2.69911696     0.51790770      0.85638018      0.10732329      -0.00502881     -0.01011381     0.08035996     
29.95681000     -5.42195500     0.00000000      29.84577976     -2.70440222     0.51794960      0.85648327      0.10727926      -0.00503298     -0.01011508     0.08035423     
29.95681000     -5.43257500     0.00000000      29.84534423     -2.70968741     0.51799015      0.85658361      0.10723548      -0.00503725     -0.01011650     0.08034756     
29.95681000     -5.44319500     0.00000000      29.84490784     -2.71497253     0.51802937      0.85668115      0.10719192      -0.00504162     -0.01011807     0.08033990     
29.95681000     -5.45381500     0.00000000      29.84447059     -2.72025758     0.51806728      0.85677592      0.10714863      -0.00504611     -0.01011981     0.08033134     
29.95681000     -5.46445000     0.00000000      29.84403187     -2.72555002     0.51810382      0.85686780      0.10710548      -0.00505070     -0.01012171     0.08032183     
29.95681000     -5.47508000     0.00000000      29.84359251     -2.73083991     0.51813902      0.85695691      0.10706259      -0.00505539     -0.01012376     0.08031136     
29.95681000     -5.48569000     0.00000000      29.84315312     -2.73611977     0.51817285      0.85704310      0.10702005      -0.00506018     -0.01012597     0.08029996     
29.95681000     -5.49634500     0.00000000      29.84271100     -2.74142195     0.51820527      0.85712639      0.10697753      -0.00506509     -0.01012834     0.08028767     
29.96109500     -5.50695500     0.00000000      29.84654495     -2.74705836     0.51830088      0.85716852      0.10692917      -0.00506968     -0.01013112     0.08027444     
29.96109500     -5.51892000     0.00000000      29.84604645     -2.75301304     0.51833099      0.85724642      0.10688128      -0.00507509     -0.01013380     0.08026008     
29.96109500     -5.53089500     0.00000000      29.84554645     -2.75897260     0.51835970      0.85732145      0.10683355      -0.00508060     -0.01013664     0.08024483     
29.96109500     -5.54285500     0.00000000      29.84504599     -2.76492462     0.51838699      0.85739341      0.10678616      -0.00508621     -0.01013964     0.08022868     
29.96109500     -5.55482500     0.00000000      29.84454403     -2.77088151     0.51841283      0.85746238      0.10673898      -0.00509193     -0.01014279     0.08021161     
29.96109500     -5.56687500     0.00000000      29.84403762     -2.77687813     0.51843737      0.85752847      0.10669165      -0.00509777     -0.01014610     0.08019363     
29.96109500     -5.57876000     0.00000000      29.84353707     -2.78279255     0.51846034      0.85759133      0.10664528      -0.00510367     -0.01014957     0.08017480     
29.96109500     -5.59074500     0.00000000      29.84303123     -2.78875663     0.51848197      0.85765127      0.10659872      -0.00510970     -0.01015319     0.08015503     
29.96109500     -5.60881000     0.00000000      29.84226671     -2.79774614     0.51850391      0.85771047      0.10652523      -0.00511718     -0.01015696     0.08013361     
29.96109500     -5.62077000     0.00000000      29.84175920     -2.80369755     0.51852262      0.85776423      0.10647924      -0.00512340     -0.01016090     0.08011215     
29.96109500     -5.63273500     0.00000000      29.84125040     -2.80965137     0.51853993      0.85781490      0.10643349      -0.00512973     -0.01016499     0.08008976     
29.96109500     -5.64470500     0.00000000      29.84074029     -2.81560757     0.51855579      0.85786252      0.10638795      -0.00513617     -0.01016923     0.08006657     
29.96109500     -5.65667000     0.00000000      29.84022932     -2.82156120     0.51857017      0.85790690      0.10634269      -0.00514270     -0.01017364     0.08004252     
29.96109500     -5.66865000     0.00000000      29.83971662     -2.82752220     0.51858311      0.85794829      0.10629759      -0.00514933     -0.01017819     0.08001765     
29.96109500     -5.68060000     0.00000000      29.83920412     -2.83346818     0.51859461      0.85798647      0.10625284      -0.00515605     -0.01018290     0.07999192     
29.95788000     -5.69258500     0.00000000      29.83548202     -2.83915486     0.51855617      0.85805018      0.10621307      -0.00516319     -0.01018756     0.07996537     
29.95659500     -5.70570000     0.00000000      29.83363537     -2.84556884     0.51854565      0.85809392      0.10616556      -0.00517048     -0.01019249     0.07993788     
29.95659500     -5.71978000     0.00000000      29.83302752     -2.85257334     0.51855339      0.85812348      0.10611203      -0.00517796     -0.01019764     0.07990948     
29.95659500     -5.73383000     0.00000000      29.83241946     -2.85956278     0.51855957      0.85814975      0.10605885      -0.00518553     -0.01020295     0.07988027     
29.95659500     -5.74788500     0.00000000      29.83180970     -2.86655459     0.51856428      0.85817284      0.10600592      -0.00519319     -0.01020840     0.07985027     
29.95659500     -5.76194500     0.00000000      29.83119822     -2.87354875     0.51856758      0.85819279      0.10595316      -0.00520095     -0.01021400     0.07981952     
29.95659500     -5.77605500     0.00000000      29.83058306     -2.88056765     0.51856937      0.85820954      0.10590042      -0.00520881     -0.01021974     0.07978802     
29.95659500     -5.79008500     0.00000000      29.82996990     -2.88754663     0.51856968      0.85822301      0.10584829      -0.00521674     -0.01022563     0.07975576     
29.95659500     -5.80416000     0.00000000      29.82935327     -2.89454786     0.51856852      0.85823332      0.10579618      -0.00522477     -0.01023166     0.07972278     
29.95659500     -5.81820500     0.00000000      29.82873646     -2.90153404     0.51856592      0.85824041      0.10574442      -0.00523288     -0.01023784     0.07968906     
29.95659500     -5.83228000     0.00000000      29.82811684     -2.90853501     0.51856178      0.85824424      0.10569279      -0.00524108     -0.01024416     0.07965462     
29.95659500     -5.84633500     0.00000000      29.82749660     -2.91552589     0.51855625      0.85824492      0.10564143      -0.00524937     -0.01025061     0.07961950     
29.95659500     -5.86040000     0.00000000      29.82687442     -2.92252162     0.51854917      0.85824225      0.10559030      -0.00525774     -0.01025721     0.07958369     
29.95659500     -5.88148500     0.00000000      29.82593890     -2.93300875     0.51854244      0.85823924      0.10550804      -0.00526772     -0.01026392     0.07954625     
29.95659500     -5.89554000     0.00000000      29.82531342     -2.93999917     0.51853239      0.85823010      0.10545739      -0.00527625     -0.01027079     0.07950909     
29.95659500     -5.90963000     0.00000000      29.82468489     -2.94700687     0.51852094      0.85821782      0.10540682      -0.00528487     -0.01027779     0.07947128     
29.95787500     -5.92369500     0.00000000      29.82533253     -2.95411660     0.51852732      0.85819081      0.10535456      -0.00529343     -0.01028501     0.07943284     
29.95787500     -5.93893000     0.00000000      29.82464958     -2.96169377     0.51851320      0.85817251      0.10529933      -0.00530245     -0.01029228     0.07939361     
29.95787500     -5.95411000     0.00000000      29.82396736     -2.96924342     0.51849764      0.85815099      0.10524453      -0.00531153     -0.01029967     0.07935382     
29.95787500     -5.96933000     0.00000000      29.82328159     -2.97681281     0.51848061      0.85812619      0.10518981      -0.00532069     -0.01030719     0.07931339     
29.95787500     -5.98453000     0.00000000      29.82259496     -2.98437209     0.51846210      0.85809820      0.10513542      -0.00532992     -0.01031484     0.07927239     
29.95787500     -5.99977500     0.00000000      29.82190455     -2.99195360     0.51844217      0.85806697      0.10508102      -0.00533922     -0.01032261     0.07923081     
29.95787500     -6.01499000     0.00000000      29.82121374     -2.99952002     0.51842077      0.85803255      0.10502697      -0.00534859     -0.01033050     0.07918866     
29.95787500     -6.03019000     0.00000000      29.82052186     -3.00707883     0.51839794      0.85799486      0.10497321      -0.00535801     -0.01033852     0.07914601     
29.95787500     -6.04542000     0.00000000      29.81982687     -3.01465240     0.51837367      0.85795400      0.10491954      -0.00536751     -0.01034665     0.07910283     
29.95787500     -6.06063000     0.00000000      29.81913103     -3.02221586     0.51834796      0.85790994      0.10486618      -0.00537706     -0.01035490     0.07905912     
29.95787500     -6.07585000     0.00000000      29.81843298     -3.02978413     0.51832083      0.85786269      0.10481299      -0.00538667     -0.01036326     0.07901491     
29.95787500     -6.09107000     0.00000000      29.81773318     -3.03735224     0.51829230      0.85781230      0.10476000      -0.00539634     -0.01037174     0.07897023     
29.95787500     -6.10631000     0.00000000      29.81703070     -3.04493014     0.51826233      0.85775867      0.10470714      -0.00540607     -0.01038032     0.07892508     
29.95787500     -6.12150500     0.00000000      29.81632854     -3.05248550     0.51823098      0.85770194      0.10465468      -0.00541584     -0.01038901     0.07887951     
29.95787500     -6.13675500     0.00000000      29.81562208     -3.06006804     0.51819821      0.85764204      0.10460217      -0.00542567     -0.01039781     0.07883348     
29.95787500     -6.15195000     0.00000000      29.81491643     -3.06762307     0.51816401      0.85757893      0.10455016      -0.00543554     -0.01040672     0.07878703     
29.95787500     -6.16337000     0.00000000      29.81438493     -3.07330105     0.51812765      0.85751109      0.10451514      -0.00544463     -0.01041573     0.07874072     
29.95787500     -6.17476000     0.00000000      29.81385384     -3.07896402     0.51808994      0.85744022      0.10448050      -0.00545376     -0.01042485     0.07869404     
29.95786000     -6.18619500     0.00000000      29.81330471     -3.08464787     0.51805063      0.85736635      0.10444586      -0.00546295     -0.01043406     0.07864695     
29.95786000     -6.19125000     0.00000000      29.81306826     -3.08716108     0.51800889      0.85728652      0.10443982      -0.00547078     -0.01044338     0.07860043     
