Time	α	β	φ	θ	CA	CN	CY	Cl	Cn	Cm	
0.180	57.69338580    	0.04334839     	0.04755706     	0.00000000     	0.77750491     	0.50431260     	0.08930634     	-0.00241089    	-0.00375661    	-0.03258529    	
0.181	57.71935534    	0.04335508     	0.04754913     	0.00000000     	0.77812576     	0.50422554     	0.08937362     	-0.00241398    	-0.00376085    	-0.03268597    	
0.182	57.74540683    	0.04336175     	0.04754112     	0.00000000     	0.77874722     	0.50413607     	0.08944103     	-0.00241707    	-0.00376509    	-0.03278717    	
0.183	57.77153980    	0.04336839     	0.04753303     	0.00000000     	0.77936928     	0.50404421     	0.08950857     	-0.00242017    	-0.00376932    	-0.03288889    	
0.184	57.79775379    	0.04337501     	0.04752486     	0.00000000     	0.77999188     	0.50394992     	0.08957622     	-0.00242327    	-0.00377355    	-0.03299112    	
0.185	57.82404837    	0.04338158     	0.04751660     	0.00000000     	0.78061504     	0.50385320     	0.08964398     	-0.00242638    	-0.00377778    	-0.03309387    	
0.186	57.85042305    	0.04338813     	0.04750826     	0.00000000     	0.78123873     	0.50375405     	0.08971182     	-0.00242949    	-0.00378200    	-0.03319715    	
0.187	57.87687738    	0.04339464     	0.04749984     	0.00000000     	0.78186285     	0.50365241     	0.08977976     	-0.00243262    	-0.00378623    	-0.03330094    	
0.188	57.90341089    	0.04340111     	0.04749133     	0.00000000     	0.78248745     	0.50354830     	0.08984776     	-0.00243576    	-0.00379045    	-0.03340526    	
0.189	57.93002314    	0.04340755     	0.04748275     	0.00000000     	0.78311246     	0.50344169     	0.08991584     	-0.00243890    	-0.00379468    	-0.03351010    	
0.190	57.95671366    	0.04341394     	0.04747408     	0.00000000     	0.78373784     	0.50333256     	0.08998396     	-0.00244206    	-0.00379891    	-0.03361548    	
0.191	57.98348198    	0.04342029     	0.04746534     	0.00000000     	0.78436362     	0.50322092     	0.09005214     	-0.00244523    	-0.00380315    	-0.03372137    	
0.192	58.01032765    	0.04342660     	0.04745651     	0.00000000     	0.78498971     	0.50310673     	0.09012034     	-0.00244842    	-0.00380740    	-0.03382780    	
0.193	58.03725018    	0.04343286     	0.04744761     	0.00000000     	0.78561610     	0.50298999     	0.09018856     	-0.00245162    	-0.00381165    	-0.03393475    	
0.194	58.06424914    	0.04343908     	0.04743863     	0.00000000     	0.78624278     	0.50287070     	0.09025680     	-0.00245483    	-0.00381592    	-0.03404223    	
0.195	58.09132403    	0.04344524     	0.04742957     	0.00000000     	0.78686971     	0.50274882     	0.09032505     	-0.00245806    	-0.00382019    	-0.03415023    	
0.196	58.11847440    	0.04345136     	0.04742044     	0.00000000     	0.78749686     	0.50262437     	0.09039328     	-0.00246131    	-0.00382448    	-0.03425877    	
0.197	58.14569976    	0.04345743     	0.04741123     	0.00000000     	0.78812423     	0.50249732     	0.09046150     	-0.00246457    	-0.00382879    	-0.03436783    	
0.198	58.17299964    	0.04346344     	0.04740194     	0.00000000     	0.78875174     	0.50236765     	0.09052969     	-0.00246785    	-0.00383311    	-0.03447743    	
0.199	58.20037355    	0.04346939     	0.04739258     	0.00000000     	0.78937942     	0.50223539     	0.09059784     	-0.00247116    	-0.00383745    	-0.03458754    	
0.200	58.22782103    	0.04347530     	0.04738315     	0.00000000     	0.79000719     	0.50210049     	0.09066596     	-0.00247448    	-0.00384180    	-0.03469818    	
0.201	58.25534158    	0.04348115     	0.04737365     	0.00000000     	0.79063506     	0.50196294     	0.09073401     	-0.00247782    	-0.00384618    	-0.03480935    	
0.202	58.28293471    	0.04348693     	0.04736407     	0.00000000     	0.79126302     	0.50182278     	0.09080199     	-0.00248119    	-0.00385058    	-0.03492104    	
0.203	58.31059993    	0.04349267     	0.04735443     	0.00000000     	0.79189100     	0.50167994     	0.09086990     	-0.00248458    	-0.00385500    	-0.03503325    	
0.204	58.33833674    	0.04349833     	0.04734471     	0.00000000     	0.79251900     	0.50153446     	0.09093771     	-0.00248799    	-0.00385945    	-0.03514598    	
0.205	58.36614463    	0.04350393     	0.04733493     	0.00000000     	0.79314702     	0.50138632     	0.09100545     	-0.00249142    	-0.00386392    	-0.03525923    	
0.206	58.39402311    	0.04350948     	0.04732508     	0.00000000     	0.79377497     	0.50123549     	0.09107306     	-0.00249488    	-0.00386842    	-0.03537300    	
0.207	58.42197164    	0.04351495     	0.04731516     	0.00000000     	0.79440289     	0.50108200     	0.09114057     	-0.00249837    	-0.00387295    	-0.03548727    	
0.208	58.44998973    	0.04352036     	0.04730518     	0.00000000     	0.79503072     	0.50092583     	0.09120795     	-0.00250188    	-0.00387751    	-0.03560207    	
0.209	58.47807685    	0.04352572     	0.04729514     	0.00000000     	0.79565845     	0.50076696     	0.09127519     	-0.00250542    	-0.00388211    	-0.03571737    	
0.210	58.50623247    	0.04353100     	0.04728503     	0.00000000     	0.79628603     	0.50060541     	0.09134228     	-0.00250899    	-0.00388673    	-0.03583317    	
0.211	58.53445606    	0.04353622     	0.04727487     	0.00000000     	0.79691348     	0.50044117     	0.09140923     	-0.00251258    	-0.00389139    	-0.03594949    	
0.212	58.56274707    	0.04354136     	0.04726464     	0.00000000     	0.79754074     	0.50027423     	0.09147601     	-0.00251621    	-0.00389609    	-0.03606629    	
0.213	58.59110496    	0.04354643     	0.04725435     	0.00000000     	0.79816782     	0.50010459     	0.09154261     	-0.00251986    	-0.00390082    	-0.03618360    	
0.214	58.61952917    	0.04355144     	0.04724401     	0.00000000     	0.79879466     	0.49993226     	0.09160904     	-0.00252355    	-0.00390559    	-0.03630140    	
0.215	58.64801915    	0.04355637     	0.04723361     	0.00000000     	0.79942124     	0.49975721     	0.09167527     	-0.00252726    	-0.00391040    	-0.03641968    	
0.216	58.67657433    	0.04356123     	0.04722315     	0.00000000     	0.80004759     	0.49957948     	0.09174128     	-0.00253101    	-0.00391525    	-0.03653846    	
0.217	58.70519413    	0.04356603     	0.04721264     	0.00000000     	0.80067363     	0.49939903     	0.09180710     	-0.00253479    	-0.00392014    	-0.03665771    	
0.218	58.73387798    	0.04357074     	0.04720208     	0.00000000     	0.80129933     	0.49921588     	0.09187269     	-0.00253860    	-0.00392507    	-0.03677744    	
0.219	58.76262528    	0.04357539     	0.04719147     	0.00000000     	0.80192474     	0.49903004     	0.09193804     	-0.00254245    	-0.00393005    	-0.03689765    	
0.220	58.79143544    	0.04357996     	0.04718081     	0.00000000     	0.80254976     	0.49884148     	0.09200316     	-0.00254632    	-0.00393507    	-0.03701832    	
0.221	58.82030785    	0.04358446     	0.04717010     	0.00000000     	0.80317440     	0.49865025     	0.09206803     	-0.00255024    	-0.00394015    	-0.03713946    	
0.222	58.84924190    	0.04358888     	0.04715934     	0.00000000     	0.80379863     	0.49845630     	0.09213264     	-0.00255418    	-0.00394526    	-0.03726104    	
0.223	58.87823697    	0.04359323     	0.04714854     	0.00000000     	0.80442245     	0.49825968     	0.09219697     	-0.00255816    	-0.00395043    	-0.03738308    	
0.224	58.90729243    	0.04359750     	0.04713769     	0.00000000     	0.80504580     	0.49806035     	0.09226104     	-0.00256218    	-0.00395564    	-0.03750558    	
0.225	58.93640763    	0.04360169     	0.04712680     	0.00000000     	0.80566872     	0.49785837     	0.09232480     	-0.00256623    	-0.00396090    	-0.03762850    	
0.226	58.96558193    	0.04360581     	0.04711587     	0.00000000     	0.80629111     	0.49765368     	0.09238827     	-0.00257032    	-0.00396622    	-0.03775187    	
0.227	58.99481468    	0.04360985     	0.04710490     	0.00000000     	0.80691300     	0.49744633     	0.09245145     	-0.00257444    	-0.00397158    	-0.03787566    	
0.228	59.02410520    	0.04361382     	0.04709389     	0.00000000     	0.80753433     	0.49723630     	0.09251430     	-0.00257860    	-0.00397700    	-0.03799989    	
0.229	59.05345281    	0.04361771     	0.04708284     	0.00000000     	0.80815514     	0.49702364     	0.09257681     	-0.00258280    	-0.00398248    	-0.03812452    	
0.230	59.08285684    	0.04362152     	0.04707176     	0.00000000     	0.80877534     	0.49680830     	0.09263901     	-0.00258703    	-0.00398800    	-0.03824957    	
0.231	59.11231658    	0.04362525     	0.04706064     	0.00000000     	0.80939494     	0.49659033     	0.09270086     	-0.00259130    	-0.00399359    	-0.03837501    	
0.232	59.14183133    	0.04362891     	0.04704949     	0.00000000     	0.81001393     	0.49636972     	0.09276236     	-0.00259561    	-0.00399922    	-0.03850086    	
0.233	59.17140037    	0.04363249     	0.04703831     	0.00000000     	0.81063226     	0.49614648     	0.09282349     	-0.00259996    	-0.00400492    	-0.03862711    	
0.234	59.20102297    	0.04363599     	0.04702709     	0.00000000     	0.81124992     	0.49592062     	0.09288425     	-0.00260434    	-0.00401067    	-0.03875372    	
0.235	59.23069839    	0.04363942     	0.04701585     	0.00000000     	0.81186690     	0.49569215     	0.09294464     	-0.00260876    	-0.00401648    	-0.03888072    	
0.236	59.26042589    	0.04364277     	0.04700458     	0.00000000     	0.81248317     	0.49546109     	0.09300463     	-0.00261322    	-0.00402235    	-0.03900808    	
0.237	59.29020471    	0.04364604     	0.04699329     	0.00000000     	0.81309869     	0.49522743     	0.09306423     	-0.00261772    	-0.00402828    	-0.03913581    	
0.238	59.32003406    	0.04364923     	0.04698197     	0.00000000     	0.81371346     	0.49499119     	0.09312342     	-0.00262226    	-0.00403426    	-0.03926389    	
0.239	59.34991319    	0.04365235     	0.04697063     	0.00000000     	0.81432744     	0.49475239     	0.09318220     	-0.00262683    	-0.00404031    	-0.03939232    	
0.240	59.37984128    	0.04365539     	0.04695926     	0.00000000     	0.81494064     	0.49451105     	0.09324056     	-0.00263145    	-0.00404641    	-0.03952109    	
0.241	59.40981753    	0.04365836     	0.04694788     	0.00000000     	0.81555300     	0.49426715     	0.09329849     	-0.00263610    	-0.00405258    	-0.03965018    	
0.242	59.43984112    	0.04366125     	0.04693647     	0.00000000     	0.81616452     	0.49402075     	0.09335598     	-0.00264079    	-0.00405881    	-0.03977960    	
0.243	59.46991122    	0.04366406     	0.04692505     	0.00000000     	0.81677516     	0.49377183     	0.09341302     	-0.00264551    	-0.00406510    	-0.03990934    	
0.244	59.50002701    	0.04366680     	0.04691361     	0.00000000     	0.81738491     	0.49352041     	0.09346960     	-0.00265028    	-0.00407145    	-0.04003938    	
0.245	59.53018761    	0.04366947     	0.04690216     	0.00000000     	0.81799373     	0.49326650     	0.09352573     	-0.00265508    	-0.00407786    	-0.04016972    	
0.246	59.56039217    	0.04367205     	0.04689069     	0.00000000     	0.81860162     	0.49301013     	0.09358138     	-0.00265993    	-0.00408434    	-0.04030034    	
0.247	59.59063981    	0.04367456     	0.04687921     	0.00000000     	0.81920855     	0.49275131     	0.09363655     	-0.00266480    	-0.00409088    	-0.04043125    	
0.248	59.62092964    	0.04367700     	0.04686772     	0.00000000     	0.81981449     	0.49249006     	0.09369124     	-0.00266972    	-0.00409748    	-0.04056244    	
0.249	59.65126076    	0.04367937     	0.04685622     	0.00000000     	0.82041942     	0.49222640     	0.09374544     	-0.00267467    	-0.00410414    	-0.04069388    	
0.250	59.68163225    	0.04368166     	0.04684471     	0.00000000     	0.82102330     	0.49196032     	0.09379913     	-0.00267967    	-0.00411087    	-0.04082558    	
0.251	59.71204319    	0.04368388     	0.04683319     	0.00000000     	0.82162614     	0.49169187     	0.09385232     	-0.00268469    	-0.00411766    	-0.04095753    	
0.252	59.74249265    	0.04368603     	0.04682167     	0.00000000     	0.82222789     	0.49142106     	0.09390499     	-0.00268976    	-0.00412451    	-0.04108971    	
0.253	59.77297966    	0.04368811     	0.04681014     	0.00000000     	0.82282852     	0.49114790     	0.09395714     	-0.00269486    	-0.00413142    	-0.04122213    	
0.254	59.80350325    	0.04369011     	0.04679861     	0.00000000     	0.82342804     	0.49087242     	0.09400876     	-0.00269999    	-0.00413840    	-0.04135475    	
0.255	59.83406245    	0.04369205     	0.04678707     	0.00000000     	0.82402638     	0.49059463     	0.09405986     	-0.00270516    	-0.00414544    	-0.04148761    	
0.256	59.86465628    	0.04369390     	0.04677553     	0.00000000     	0.82462354     	0.49031456     	0.09411040     	-0.00271037    	-0.00415254    	-0.04162065    	
0.257	59.89528372    	0.04369571     	0.04676400     	0.00000000     	0.82521948     	0.49003222     	0.09416040     	-0.00271561    	-0.00415971    	-0.04175389    	
0.258	59.92594377    	0.04369743     	0.04675246     	0.00000000     	0.82581420     	0.48974764     	0.09420985     	-0.00272088    	-0.00416694    	-0.04188731    	
0.259	59.95663538    	0.04369909     	0.04674093     	0.00000000     	0.82640764     	0.48946083     	0.09425874     	-0.00272619    	-0.00417423    	-0.04202090    	
0.260	59.98735752    	0.04370068     	0.04672940     	0.00000000     	0.82699978     	0.48917182     	0.09430707     	-0.00273153    	-0.00418158    	-0.04215467    	
0.261	60.01810915    	0.04370220     	0.04671787     	0.00000000     	0.82759064     	0.48888064     	0.09435483     	-0.00273691    	-0.00418900    	-0.04228859    	
0.262	60.04888916    	0.04370367     	0.04670635     	0.00000000     	0.82818011     	0.48858729     	0.09440202     	-0.00274232    	-0.00419647    	-0.04242265    	
0.263	60.07969650    	0.04370506     	0.04669484     	0.00000000     	0.82876823     	0.48829182     	0.09444863     	-0.00274776    	-0.00420401    	-0.04255686    	
0.264	60.11053006    	0.04370639     	0.04668333     	0.00000000     	0.82935495     	0.48799423     	0.09449466     	-0.00275323    	-0.00421161    	-0.04269119    	
0.265	60.14138874    	0.04370765     	0.04667183     	0.00000000     	0.82994025     	0.48769456     	0.09454009     	-0.00275873    	-0.00421927    	-0.04282565    	
0.266	60.17227142    	0.04370885     	0.04666034     	0.00000000     	0.83052407     	0.48739282     	0.09458494     	-0.00276426    	-0.00422699    	-0.04296021    	
0.267	60.20317695    	0.04370999     	0.04664886     	0.00000000     	0.83110641     	0.48708905     	0.09462919     	-0.00276982    	-0.00423477    	-0.04309488    	
0.268	60.23410420    	0.04371107     	0.04663740     	0.00000000     	0.83168723     	0.48678326     	0.09467285     	-0.00277541    	-0.00424261    	-0.04322963    	
0.269	60.26505201    	0.04371208     	0.04662594     	0.00000000     	0.83226653     	0.48647549     	0.09471592     	-0.00278103    	-0.00425051    	-0.04336448    	
0.270	60.29601919    	0.04371304     	0.04661450     	0.00000000     	0.83284420     	0.48616573     	0.09475836     	-0.00278668    	-0.00425846    	-0.04349940    	
0.271	60.32700456    	0.04371393     	0.04660307     	0.00000000     	0.83342031     	0.48585406     	0.09480021     	-0.00279235    	-0.00426648    	-0.04363437    	
0.272	60.35800692    	0.04371477     	0.04659166     	0.00000000     	0.83399477     	0.48554048     	0.09484145     	-0.00279805    	-0.00427455    	-0.04376942    	
0.273	60.38902506    	0.04371555     	0.04658026     	0.00000000     	0.83456755     	0.48522498     	0.09488207     	-0.00280377    	-0.00428268    	-0.04390449    	
0.274	60.42005775    	0.04371627     	0.04656888     	0.00000000     	0.83513865     	0.48490766     	0.09492208     	-0.00280952    	-0.00429086    	-0.04403962    	
0.275	60.45110377    	0.04371693     	0.04655751     	0.00000000     	0.83570800     	0.48458849     	0.09496149     	-0.00281530    	-0.00429910    	-0.04417479    	
0.276	60.48216184    	0.04371755     	0.04654617     	0.00000000     	0.83627559     	0.48426751     	0.09500027     	-0.00282110    	-0.00430740    	-0.04430996    	
0.277	60.51323070    	0.04371810     	0.04653484     	0.00000000     	0.83684138     	0.48394476     	0.09503844     	-0.00282692    	-0.00431575    	-0.04444515    	
0.278	60.54430910    	0.04371860     	0.04652353     	0.00000000     	0.83740535     	0.48362025     	0.09507599     	-0.00283276    	-0.00432415    	-0.04458035    	
0.279	60.57539572    	0.04371905     	0.04651224     	0.00000000     	0.83796744     	0.48329403     	0.09511292     	-0.00283862    	-0.00433261    	-0.04471554    	
0.280	60.60648928    	0.04371945     	0.04650098     	0.00000000     	0.83852764     	0.48296610     	0.09514923     	-0.00284450    	-0.00434112    	-0.04485072    	
0.281	60.63758846    	0.04371978     	0.04648973     	0.00000000     	0.83908591     	0.48263652     	0.09518494     	-0.00285041    	-0.00434968    	-0.04498588    	
0.282	60.66869194    	0.04372008     	0.04647851     	0.00000000     	0.83964222     	0.48230529     	0.09522002     	-0.00285633    	-0.00435829    	-0.04512101    	
0.283	60.69979836    	0.04372032     	0.04646731     	0.00000000     	0.84019651     	0.48197246     	0.09525449     	-0.00286227    	-0.00436696    	-0.04525611    	
0.284	60.73090638    	0.04372052     	0.04645613     	0.00000000     	0.84074877     	0.48163805     	0.09528835     	-0.00286822    	-0.00437567    	-0.04539115    	
0.285	60.76201465    	0.04372066     	0.04644498     	0.00000000     	0.84129895     	0.48130208     	0.09532159     	-0.00287420    	-0.00438443    	-0.04552614    	
0.286	60.79312179    	0.04372076     	0.04643385     	0.00000000     	0.84184704     	0.48096459     	0.09535421     	-0.00288018    	-0.00439324    	-0.04566107    	
0.287	60.82422640    	0.04372081     	0.04642275     	0.00000000     	0.84239296     	0.48062560     	0.09538624     	-0.00288618    	-0.00440210    	-0.04579594    	
0.288	60.85532711    	0.04372081     	0.04641167     	0.00000000     	0.84293672     	0.48028518     	0.09541766     	-0.00289220    	-0.00441101    	-0.04593072    	
0.289	60.88642249    	0.04372077     	0.04640062     	0.00000000     	0.84347823     	0.47994329     	0.09544847     	-0.00289823    	-0.00441996    	-0.04606542    	
0.290	60.91751112    	0.04372068     	0.04638959     	0.00000000     	0.84401752     	0.47960002     	0.09547869     	-0.00290427    	-0.00442895    	-0.04620004    	
0.291	60.94859158    	0.04372056     	0.04637859     	0.00000000     	0.84455449     	0.47925538     	0.09550831     	-0.00291032    	-0.00443799    	-0.04633454    	
0.292	60.97966242    	0.04372038     	0.04636762     	0.00000000     	0.84508913     	0.47890938     	0.09553734     	-0.00291638    	-0.00444707    	-0.04646895    	
0.293	61.01072219    	0.04372017     	0.04635668     	0.00000000     	0.84562142     	0.47856208     	0.09556577     	-0.00292245    	-0.00445620    	-0.04660324    	
0.294	61.04176943    	0.04371991     	0.04634576     	0.00000000     	0.84615129     	0.47821350     	0.09559362     	-0.00292853    	-0.00446536    	-0.04673741    	
0.295	61.07280266    	0.04371961     	0.04633487     	0.00000000     	0.84667870     	0.47786366     	0.09562090     	-0.00293461    	-0.00447457    	-0.04687146    	
0.296	61.10382039    	0.04371927     	0.04632401     	0.00000000     	0.84720363     	0.47751263     	0.09564760     	-0.00294070    	-0.00448382    	-0.04700537    	
0.297	61.13482114    	0.04371889     	0.04631318     	0.00000000     	0.84772605     	0.47716039     	0.09567373     	-0.00294680    	-0.00449311    	-0.04713913    	
0.298	61.16580339    	0.04371847     	0.04630238     	0.00000000     	0.84824591     	0.47680701     	0.09569929     	-0.00295290    	-0.00450243    	-0.04727275    	
0.299	61.19676565    	0.04371802     	0.04629161     	0.00000000     	0.84876313     	0.47645249     	0.09572430     	-0.00295900    	-0.00451180    	-0.04740622    	
0.300	61.22770637    	0.04371753     	0.04628087     	0.00000000     	0.84927773     	0.47609688     	0.09574876     	-0.00296511    	-0.00452120    	-0.04753952    	
0.301	61.25862403    	0.04371700     	0.04627015     	0.00000000     	0.84978962     	0.47574020     	0.09577267     	-0.00297122    	-0.00453063    	-0.04767267    	
0.302	61.28951708    	0.04371643     	0.04625947     	0.00000000     	0.85029882     	0.47538249     	0.09579606     	-0.00297733    	-0.00454010    	-0.04780564    	
0.303	61.32038398    	0.04371582     	0.04624881     	0.00000000     	0.85080522     	0.47502379     	0.09581890     	-0.00298344    	-0.00454961    	-0.04793843    	
0.304	61.35122316    	0.04371519     	0.04623819     	0.00000000     	0.85130883     	0.47466412     	0.09584122     	-0.00298954    	-0.00455915    	-0.04807104    	
0.305	61.38203305    	0.04371451     	0.04622760     	0.00000000     	0.85180961     	0.47430352     	0.09586303     	-0.00299565    	-0.00456872    	-0.04820345    	
0.306	61.41281210    	0.04371380     	0.04621703     	0.00000000     	0.85230748     	0.47394202     	0.09588432     	-0.00300175    	-0.00457832    	-0.04833567    	
0.307	61.44355869    	0.04371306     	0.04620650     	0.00000000     	0.85280240     	0.47357963     	0.09590512     	-0.00300785    	-0.00458795    	-0.04846769    	
0.308	61.47427124    	0.04371229     	0.04619600     	0.00000000     	0.85329436     	0.47321641     	0.09592541     	-0.00301394    	-0.00459761    	-0.04859950    	
0.309	61.50494815    	0.04371149     	0.04618553     	0.00000000     	0.85378334     	0.47285237     	0.09594524     	-0.00302003    	-0.00460730    	-0.04873110    	
0.310	61.53558781    	0.04371065     	0.04617509     	0.00000000     	0.85426924     	0.47248757     	0.09596458     	-0.00302611    	-0.00461702    	-0.04886249    	
0.311	61.56618861    	0.04370978     	0.04616468     	0.00000000     	0.85475206     	0.47212202     	0.09598346     	-0.00303219    	-0.00462677    	-0.04899365    	
0.312	61.59674894    	0.04370888     	0.04615430     	0.00000000     	0.85523174     	0.47175575     	0.09600189     	-0.00303825    	-0.00463654    	-0.04912460    	
0.313	61.62726715    	0.04370794     	0.04614394     	0.00000000     	0.85570825     	0.47138880     	0.09601986     	-0.00304431    	-0.00464634    	-0.04925531    	
0.314	61.65774161    	0.04370698     	0.04613362     	0.00000000     	0.85618153     	0.47102120     	0.09603741     	-0.00305035    	-0.00465617    	-0.04938577    	
0.315	61.68817069    	0.04370600     	0.04612334     	0.00000000     	0.85665159     	0.47065300     	0.09605452     	-0.00305639    	-0.00466602    	-0.04951600    	
0.316	61.71855273    	0.04370498     	0.04611308     	0.00000000     	0.85711833     	0.47028420     	0.09607121     	-0.00306241    	-0.00467589    	-0.04964599    	
0.317	61.74888609    	0.04370393     	0.04610285     	0.00000000     	0.85758172     	0.46991485     	0.09608750     	-0.00306842    	-0.00468578    	-0.04977573    	
0.318	61.77916911    	0.04370286     	0.04609265     	0.00000000     	0.85804174     	0.46954496     	0.09610340     	-0.00307441    	-0.00469570    	-0.04990522    	
0.319	61.80940012    	0.04370175     	0.04608248     	0.00000000     	0.85849834     	0.46917461     	0.09611891     	-0.00308040    	-0.00470563    	-0.05003445    	
0.320	61.83957745    	0.04370062     	0.04607234     	0.00000000     	0.85895150     	0.46880378     	0.09613404     	-0.00308636    	-0.00471559    	-0.05016342    	
0.321	61.86969944    	0.04369945     	0.04606222     	0.00000000     	0.85940114     	0.46843253     	0.09614882     	-0.00309231    	-0.00472557    	-0.05029212    	
0.322	61.89976441    	0.04369827     	0.04605214     	0.00000000     	0.85984725     	0.46806088     	0.09616323     	-0.00309824    	-0.00473556    	-0.05042056    	
0.323	61.92977067    	0.04369706     	0.04604209     	0.00000000     	0.86028979     	0.46768887     	0.09617731     	-0.00310416    	-0.00474557    	-0.05054873    	
0.324	61.95971656    	0.04369582     	0.04603206     	0.00000000     	0.86072873     	0.46731653     	0.09619105     	-0.00311005    	-0.00475560    	-0.05067661    	
0.325	61.98960037    	0.04369456     	0.04602207     	0.00000000     	0.86116401     	0.46694390     	0.09620448     	-0.00311593    	-0.00476565    	-0.05080422    	
0.326	62.01942043    	0.04369327     	0.04601210     	0.00000000     	0.86159559     	0.46657099     	0.09621761     	-0.00312179    	-0.00477571    	-0.05093155    	
0.327	62.04917503    	0.04369195     	0.04600216     	0.00000000     	0.86202344     	0.46619783     	0.09623043     	-0.00312763    	-0.00478579    	-0.05105860    	
0.328	62.07886248    	0.04369061     	0.04599225     	0.00000000     	0.86244753     	0.46582448     	0.09624297     	-0.00313344    	-0.00479588    	-0.05118535    	
0.329	62.10848108    	0.04368924     	0.04598236     	0.00000000     	0.86286782     	0.46545093     	0.09625524     	-0.00313923    	-0.00480599    	-0.05131181    	
0.330	62.13802914    	0.04368785     	0.04597250     	0.00000000     	0.86328426     	0.46507727     	0.09626726     	-0.00314500    	-0.00481611    	-0.05143798    	
0.331	62.16750495    	0.04368644     	0.04596267     	0.00000000     	0.86369685     	0.46470347     	0.09627902     	-0.00315075    	-0.00482624    	-0.05156385    	
0.332	62.19690681    	0.04368500     	0.04595287     	0.00000000     	0.86410550     	0.46432959     	0.09629055     	-0.00315647    	-0.00483639    	-0.05168943    	
0.333	62.22623302    	0.04368354     	0.04594309     	0.00000000     	0.86451024     	0.46395566     	0.09630186     	-0.00316216    	-0.00484654    	-0.05181469    	
0.334	62.25548189    	0.04368204     	0.04593333     	0.00000000     	0.86491098     	0.46358172     	0.09631295     	-0.00316783    	-0.00485671    	-0.05193965    	
0.335	62.28465169    	0.04368053     	0.04592360     	0.00000000     	0.86530770     	0.46320777     	0.09632385     	-0.00317348    	-0.00486688    	-0.05206430    	
0.336	62.31374072    	0.04367899     	0.04591390     	0.00000000     	0.86570039     	0.46283387     	0.09633456     	-0.00317910    	-0.00487707    	-0.05218865    	
0.337	62.34274729    	0.04367743     	0.04590422     	0.00000000     	0.86608899     	0.46246003     	0.09634510     	-0.00318469    	-0.00488727    	-0.05231267    	
0.338	62.37166969    	0.04367584     	0.04589456     	0.00000000     	0.86647348     	0.46208628     	0.09635547     	-0.00319025    	-0.00489747    	-0.05243638    	
0.339	62.40050622    	0.04367423     	0.04588493     	0.00000000     	0.86685385     	0.46171268     	0.09636570     	-0.00319578    	-0.00490768    	-0.05255978    	
0.340	62.42925517    	0.04367260     	0.04587532     	0.00000000     	0.86723005     	0.46133924     	0.09637578     	-0.00320128    	-0.00491790    	-0.05268285    	
0.341	62.45791485    	0.04367095     	0.04586574     	0.00000000     	0.86760202     	0.46096597     	0.09638575     	-0.00320675    	-0.00492812    	-0.05280561    	
0.342	62.48648357    	0.04366927     	0.04585618     	0.00000000     	0.86796978     	0.46059293     	0.09639559     	-0.00321220    	-0.00493836    	-0.05292803    	
0.343	62.51495961    	0.04366756     	0.04584663     	0.00000000     	0.86833329     	0.46022013     	0.09640532     	-0.00321761    	-0.00494859    	-0.05305012    	
0.344	62.54334131    	0.04366583     	0.04583711     	0.00000000     	0.86869250     	0.45984760     	0.09641498     	-0.00322299    	-0.00495884    	-0.05317189    	
0.345	62.57162696    	0.04366409     	0.04582762     	0.00000000     	0.86904742     	0.45947540     	0.09642455     	-0.00322834    	-0.00496909    	-0.05329332    	
0.346	62.59981486    	0.04366231     	0.04581814     	0.00000000     	0.86939799     	0.45910351     	0.09643406     	-0.00323366    	-0.00497934    	-0.05341442    	
0.347	62.62790335    	0.04366052     	0.04580868     	0.00000000     	0.86974419     	0.45873199     	0.09644351     	-0.00323894    	-0.00498960    	-0.05353519    	
0.348	62.65589074    	0.04365869     	0.04579924     	0.00000000     	0.87008602     	0.45836087     	0.09645292     	-0.00324419    	-0.00499986    	-0.05365561    	
0.349	62.68377535    	0.04365685     	0.04578982     	0.00000000     	0.87042343     	0.45799015     	0.09646228     	-0.00324940    	-0.00501012    	-0.05377569    	
0.350	62.71155552    	0.04365498     	0.04578042     	0.00000000     	0.87075641     	0.45761989     	0.09647164     	-0.00325459    	-0.00502038    	-0.05389544    	
0.351	62.73922957    	0.04365308     	0.04577104     	0.00000000     	0.87108496     	0.45725011     	0.09648098     	-0.00325973    	-0.00503065    	-0.05401484    	
0.352	62.76679585    	0.04365116     	0.04576167     	0.00000000     	0.87140902     	0.45688083     	0.09649031     	-0.00326485    	-0.00504092    	-0.05413388    	
0.353	62.79425269    	0.04364923     	0.04575233     	0.00000000     	0.87172858     	0.45651208     	0.09649967     	-0.00326993    	-0.00505119    	-0.05425258    	
0.354	62.82159846    	0.04364725     	0.04574299     	0.00000000     	0.87204366     	0.45614391     	0.09650903     	-0.00327497    	-0.00506147    	-0.05437094    	
0.355	62.84883149    	0.04364527     	0.04573368     	0.00000000     	0.87235419     	0.45577631     	0.09651843     	-0.00327997    	-0.00507174    	-0.05448893    	
0.356	62.87595015    	0.04364325     	0.04572438     	0.00000000     	0.87266016     	0.45540931     	0.09652788     	-0.00328494    	-0.00508202    	-0.05460657    	
0.357	62.90295282    	0.04364121     	0.04571510     	0.00000000     	0.87296161     	0.45504297     	0.09653736     	-0.00328988    	-0.00509229    	-0.05472385    	
0.358	62.92983786    	0.04363915     	0.04570583     	0.00000000     	0.87325847     	0.45467730     	0.09654691     	-0.00329478    	-0.00510256    	-0.05484078    	
